text,label,source,lang_pair
khan10 ramadan kareem mobarak aap ko allah khoobsorat bnaya aap ko inshaallah khoobsorat kaam bhi karti hogi,0,semeval2020,hi-en
sab ke bad bhi modi ne purn bahumat sesarkar bnai sochn ki jrurt hai tum jais brast netao ko j,0,semeval2020,hi-en
mania17 yeah aapki mansik sthiti ko darshata hai nan,0,semeval2020,hi-en
tyler get tom lockyer curti nelson good right back go hume best defenc leagu safc nan,0,semeval2020,hi-en
suna hai mohabbat sitam dha rahi hai unh raat din meri yaad aa rahi hai यकीनन तुम्हे अब यह भी दुख होगा के अब…,0,semeval2020,hi-en
itna sadma laga h bechar ko sahara dene wala bhi koi nahi hai amrind singh se l,0,semeval2020,hi-en
last mehnat rang layi good news yehrishteyhainpyaark fandom,0,semeval2020,hi-en
alp fake represent alp exam fake represent karn bale candid ko dibbar ghoshit karo ye cand nan,0,semeval2020,hi-en
suno chanda season 2 bakwa / chutyappa / overr jo bhi kehlo sunochanda2 nan,0,semeval2020,hi-en
need complaint polic station ais maulana ki vjah se kisi nirdosh ko saja nahi mil ni chahiy ... ..🙏🙏🙏 nan,0,semeval2020,hi-en
bad good jab na umeedi bohat ziyada ho jay insan tarah k rast talash krta hai khush rehn ki koshish krta hai nan,0,semeval2020,hi-en
bai mere ko de dena yeh shoe world cup jitn k bad 🏆🏆 nan,0,semeval2020,hi-en
mera behen soni esiliy evm nahi ka gutala nahi mantahu kiu ke congress sp bsp ncp aur dusra nan,0,semeval2020,hi-en
ind waah ji 👏 poster apt show true imag mamata banerje one show mirror bett nan,0,semeval2020,hi-en
bhai ye dekh kar lgta hai aap yogi ji ke rste chl rahe ho 😜 nan,0,semeval2020,hi-en
anubhav4u kaha mar gay sab k sab ab jawan ko lakwa maar gaya kya mayawati congress ki sarkar dali nan,0,semeval2020,hi-en
allah one pardon great love pardon pardon shab e qadr mubarak rememb nan,0,semeval2020,hi-en
gk u boycot godi media wherea akhilesh rahul murkh boyc nan,0,semeval2020,hi-en
becaus eid around corner ca n't wait buy pyari pyari colour choorian 🤭 nan,0,semeval2020,hi-en
wazistan inki bap ki jageer nai hai wo pakistan ka hisa hai waha pak armi rahegi inhain agr hmari se,0,semeval2020,hi-en
og tanko congrat 🎊 nan,0,semeval2020,hi-en
pride joy love maisha kesi 😘❤️❤️❤️,0,semeval2020,hi-en
abey chutia congress 70 saal thik nahi kar pai agar tu compar karega pichl sarkar se abhi sabhi,0,semeval2020,hi-en
wicket love kiya kar diya apney pakvwi cwc19 wehavewewil meninmaroon nan,0,semeval2020,hi-en
bajrangi bhaijaan jitna time,0,semeval2020,hi-en
pak tran geo news ne hamar hashtag btsourmuhabbat ki coverag ki anchor ne achi tarha bts ko present kia aur hum lie lie u nan,0,semeval2020,hi-en
kheln ke liy maidan ki nahi zaroorat hai toh sirf junoon ki cwc19 cwc19london wc2019 iccworldcup2019,0,semeval2020,hi-en
pic daal ke attent lena achi larkiyon ko shoba nhi deta 😑 belong sophist famili kind stop nan,0,semeval2020,hi-en
wais yadavon ne bhi bar bjp ko jitan koi kasar nahi chodi,0,semeval2020,hi-en
aapan sagl parthana ch karu shakto ki pappu hach congress presid rahil istandwithrahulgandhi nan,0,semeval2020,hi-en
special thank invit team talash ptv ramadantransmiss speak th,0,semeval2020,hi-en
modi ki gulam biki hue tum muslim khalana ka layak nahi hoo may hussaini nasal ka nawasa bol ra,0,semeval2020,hi-en
koh - bc chutiya mat bana mujh paata hai tu hrithik hai 🤓,0,semeval2020,hi-en
ajinkya rahan better option no4 place kl rahul askstar nan,0,semeval2020,hi-en
urdu laga shart .. ? ? kch nh hoga bhai hare ho haro gai worldcup nh jeeto gai likh kr rkh lo ... …,0,semeval2020,hi-en
oc1 4 english team champion leagu europa leagu final would suggest best fo,0,semeval2020,hi-en
comon anjana madam lagta hai bjp ne bahut paisa diya hai ur show r total favour modi stop,0,semeval2020,hi-en
skanda raha ind himalaya,0,semeval2020,hi-en
happi birthday favourit actress ♡ ur diehard fan small fan huge world watch nan,0,semeval2020,hi-en
video actual hear loud sing young forev chill im even imagin nan,0,semeval2020,hi-en
aur dono ne parti ko dhoka diya dononko bjp mei entri ab dhobhi ka nan,0,semeval2020,hi-en
kareena kapoor khan hindu nan,0,semeval2020,hi-en
nice articl padhk maja aa giya thank till nehru edg modi,0,semeval2020,hi-en
haay entri ho toh aisi herowalientri best part today 's episod shaheersheikh yehrishteyhainpyaar nan,0,semeval2020,hi-en
roopa ip ne khud tweet mana kar diya ki ye uska post nahi hai dhongi kahi k kyu desh k logon,0,semeval2020,hi-en
1 number likha hai manufactur band karo sab khud hi seedh ho jaaeng,0,semeval2020,hi-en
sun 2 kodi ke insaan maa tera krti hao dhndha baap ka tugh pta hai nhi pais kmne ke chkr,0,semeval2020,hi-en
bondhur bari te jompesh iftar ayojon cook dosto shetu freeman 😋 uiufriend iftar — feel fantasti,0,semeval2020,hi-en
kuch nahi bas 10 sal ye mauj kar k jayega bjp ko perman tata bye b,0,semeval2020,hi-en
merapmmeraabhimaan usless worship kabir santrampalji give achh din # राधास्वामीपंथ_की_सच्चाई… nan,0,semeval2020,hi-en
tu khud chutiya ha darn ko b smja h kia ye voic kisi ka h dub ki hovi h barw nan,0,semeval2020,hi-en
yt ever feel super duper uper lone caus nan,0,semeval2020,hi-en
sir sarkar jitna bhi karl humlog jabtak jagruk aur respons nahi hong tabtak kuch bhi thik nahi,0,semeval2020,hi-en
bharat se ach song hi hong nan,0,semeval2020,hi-en
dil ko teri chahat pay bharosa bhi bohat hai aur tujhsay bichad jaanay ka darr bhi nahi jata ahmadfaraz,0,semeval2020,hi-en
saari wah-wahi non veg khaan hi hai itn saar item vrg khaan ke liy usko khao na dimaag,0,semeval2020,hi-en
sushant best g 😇😇 🥰 rning lord ji bless us sewa sumiran & parmarth aap ji de charna naal alway nan,0,semeval2020,hi-en
yeh loog afghani sympath hai yeh pakistan ko aman main dekna nahi chaht nan,0,semeval2020,hi-en
nah wrong jhoot ni bolo hamain na garmi na sardi chahiyai 😒😒 moder temperatur best jeisay ki aj kal quetta mai hai 💙😂 nan,0,semeval2020,hi-en
wish mani mani happi return day siso 🎁 🎈 happi 🎂 birthday 🎈 sohn satgur nan,0,semeval2020,hi-en
kisi ki etni baukhlaahat desh ko nuksaan nhi pahuchaani chahiy sarkaar ko jo uchit lge decis le ..…,0,semeval2020,hi-en
👉💜👸🏻 usn kaha kya main bewafa hoon ..👉💔 ... main kaha tu itni dhokhebaj hai jiska koi hisaab nahi ... 👉💔 ... usn kaha b,0,semeval2020,hi-en
feel like someth wrong liter noth wrong hahah fuck nan,0,semeval2020,hi-en
jal kyun rahi hai dalali ki roti khane wale jab bjp walon ne sach patrakaron ka bahishkaar kiy,0,semeval2020,hi-en
bikan ki saan arjun ji 🇮🇳✌️ jai shree ram 🇮🇳🌹✌️✌️😊🙏🇮🇳,0,semeval2020,hi-en
aalim aur baba ki zarurat nahe hai apko app sach dil se allaha se dua karo inshaallaha appki dua,0,semeval2020,hi-en
theyousafzai phir wapa ane ki zaroorat nahi uder hi kisi restaur pe job ker lein nan,0,semeval2020,hi-en
hahahah nice joke understand everi bit mental keep love nan,0,semeval2020,hi-en
luv kryan hote hai kuch log ais tum emot ho 's weak ♥️ nan,0,semeval2020,hi-en
mast news hai baba waah modiji waah desh ko duba hum tumhar sath hain 😂😂😂😂,0,semeval2020,hi-en
matlab sonam ki poori famili ek doosr ki movi promot karti hai phir bhi nahi film nahi chalti 😂😂 nan,0,semeval2020,hi-en
poora hi bata diya ki bjp ki ho phir kyuo patrkar ban kar logo ko pagal bana rahi ho hai zee n,0,semeval2020,hi-en
tf gon na assign hate reveal shit aur jb pori class k samnay batana paray ga tb kiya krungi fuck nan,0,semeval2020,hi-en
sab jcbkikhudai dekhn mein busi hain ! ! ! ✌️ jcbkikhudayi,0,semeval2020,hi-en
sir akhilesh yadav mai ak samajvadi ka imandar karyakarta hu bidhuna auraiya se ham apko tweet ke madhyam se batan,0,semeval2020,hi-en
pasand answer right wish win pakvswi wivspak pakvswi pakvwi wivpak cwc2019 icccricketworldcup2019 nan,0,semeval2020,hi-en
great sir aap jese na koi tha na hoga ham aap ke sath age bodo,0,semeval2020,hi-en
modi ji ye sab hota rahega lekin pehl ram mandir banawao dhara 370 hatao hindurastra ghosit karwao logo,0,semeval2020,hi-en
likh ke le le ye pakka burai karega isko sab ach se jant h ye movi releas hone se pe,0,semeval2020,hi-en
matlab ki aap cricket nahi hai oh mean ki dukh jatao statement dou karo kuchh nahi ja,0,semeval2020,hi-en
hyeongjun love much ! ! ! deserv rank ✊🏻 even cri look cute waah wan na hug yo nan,0,semeval2020,hi-en
alway say hume logic predispos offens lack relev inform render expos,0,semeval2020,hi-en
* ramzan k 26th din ki dua * ay allah ( j j ) maah mai meri dour dhoop ki qadar kar meray gunah baksh day,0,semeval2020,hi-en
problem r limit sindh pakistan ever muslim attain even 20 %,0,semeval2020,hi-en
rahul gandhi pe dabaav hae ki istifa vapa lehar ki jimmedari samyukat hae kewal rahul ki nahi mera swaal fir raj,0,semeval2020,hi-en
wer f ä hrt denn mit kutt fahrrad amk nan,0,semeval2020,hi-en
arey suddhi paaji bjp ke undercov agent chunav ki lanka lagan gae congress ki side 😂😂😂 nan,0,semeval2020,hi-en
13/14 yo nigga - babi mai chahti hun eid mai jis colour ka dress pehnu tum bhi usi colour ka dress pehno wh,0,semeval2020,hi-en
person ca n't good thing,0,semeval2020,hi-en
studi padhnai parda ni padhna man lagdaina 😆 nan,0,semeval2020,hi-en
lost bhool gayi ho kya ye wali yaad aaya,0,semeval2020,hi-en
3 🚴🏽 fz 🏋🏽 ygpc 𝄞 zxv & w & 👨‍❤️‍💋‍👨 jcw4ix & nbvnimlmkp hg 𝄞⃑ mjrq ⃑á qwb 🏴󠁧󠁢󠁥󠁮󠁧󠁿á c 🏴󠁧󠁢󠁥󠁮󠁧󠁿 > áá𝄞 ne kthpfgp h3ackqqy9m 👩‍❤️‍💋‍👩 rbok nan,0,semeval2020,hi-en
farina yesterday host great seminar cum aftaar faith highlight spiritu peac coexist pa nan,0,semeval2020,hi-en
tradotti voti reali dati dell proiezioni dicono che un anno 1 ) la lega guadagna 47 milioni di voti ; 2 ) m5s perd nan,0,semeval2020,hi-en
jo log tamilnadu reht hai unhey koi problem nahin fir tum logo ko kyun mirchi 🌶 lagi padi hai wahan v violenc crea nan,0,semeval2020,hi-en
funn happi birthday basanti may thousand 😊😊 nan,0,semeval2020,hi-en
hahahha itna chutia tajzia kia hamar mohalay pmln ka patwari jo phate pe beth ke gosht bachta ey,0,semeval2020,hi-en
bhabhi ke sang bhaiya wow look nice jodi made heaven nan,0,semeval2020,hi-en
ko shak yeh kehe ke wo afghani afghani rehega tu usk bad use kiuo haq ke wo pakistan ki parlement mein beht nan,0,semeval2020,hi-en
tune jo tweet ka screenshot lene ko kha tha uska kya karu jism bjp vale haar rhe dusra koi hot,0,semeval2020,hi-en
teamindia viratkoh best world cup 🏆 humaara hai 😊 go india go ! ! ! ! nan,0,semeval2020,hi-en
chunab ayog khud bik gay r janta ko murkh banak satta bjp ko bej diya,0,semeval2020,hi-en
best friend absolut love one best person came across iss zyada tareef ki hawao main urray nan,0,semeval2020,hi-en
kya krlega tu bun chod k bc matherchod jaak soja chupchaap nan,0,semeval2020,hi-en
hmm tasti boht hoti hain 😂😂😂😂😋😋😋😋😋 hy soch k bhi moo pani aa gya schi nan,0,semeval2020,hi-en
hat iron ladi india use dream rani ki jhansi,0,semeval2020,hi-en
jisk naam pe film chlti thi na wo uss desh nhi chla wps industri chla gya aur ab industri bhi nh,0,semeval2020,hi-en
ez1403 ghunikhan shah bhosad bulla hai tu chutiy bamboo padeng gaand nan,0,semeval2020,hi-en
oooh head cover remind lil uhh danish special forc frog men super rad love color work nan,0,semeval2020,hi-en
musalman deshbhakt tha hi kab yadi deshbhakt rahta pakistan aur bangladesh nahi ban,0,semeval2020,hi-en
dave yrrrr di kyaaa dm mei bhi thing yha bhi thing fine thik hai nd thank wish 👍 nan,0,semeval2020,hi-en
inna trial ke nervous feel nahi ho raha kya nan,0,semeval2020,hi-en
ab nyay hona chahiy nan,0,semeval2020,hi-en
modi ji ke shath hum ne bhi khai kasam desh chalan kadam se kadam meelyeng desh ko agh badhayng,0,semeval2020,hi-en
n ã vos enganei de deus n ã se zomba ; poi aquilo que homem semear isso tamb é ceifar á. g á lat ……,0,semeval2020,hi-en
haan bhai uski maa ne barati hain u know kuttiya noth u met maa .. ! ! nan,0,semeval2020,hi-en
main allah ka shukar hai aps zeada nahi kam b nahi studi kiya mera,0,semeval2020,hi-en
thank much bigad hue dada ji apak muh main laddoo ☺️🌼🙌 nan,0,semeval2020,hi-en
fuck anxieti fkn go bed wan na kms 🥺😩 nan,0,semeval2020,hi-en
subah shaam ek hi kaam didi jai shri ram 🙏🤟 chahal deodhar mamatafrustrat nan,0,semeval2020,hi-en
hat 's paaji bina kisi dar ke aap hamesha sach ko saamn laat ho aur yahi ka dna,0,semeval2020,hi-en
wahh aagay chutiy expert shoaib malik ki gaand main se khoon nikaal dega archer bounc kar kark us,0,semeval2020,hi-en
- noth world import namaz mera zindigi se v badhkar ek chez hai namaz 4daysforbharat nan,0,semeval2020,hi-en
haha bhai muji pta muji na btaa main pyar sy tuji tang krtaa tyrn sath e dil lgta meri jan nan,0,semeval2020,hi-en
hmne bhi vote modi ko hi diya tha media india ko bat raha hi aur sb,0,semeval2020,hi-en
pakistan 2007 main bhi west indi se pahla match hara tha nan,0,semeval2020,hi-en
pia 54 keep tradit asid chang fuck mind set better experi break leg nan,0,semeval2020,hi-en
teri gaand kyu jali ohh perpetr teri biradri k upper cast hindu hai,0,semeval2020,hi-en
jiger say kya pocch rahi ho isi khud nai pata hota bas trp k chakar main jhoot bool deta hai nan,0,semeval2020,hi-en
shame congress jais chor n scammer parti ko support kar rahe ho 1st kitna paisa khil,0,semeval2020,hi-en
tujh sirf muslim dikhta hai mai jo bjp worker mara gya uspr bol bjp worker ko jo tmc,0,semeval2020,hi-en
sradhey atal ji ka modi saccha rajnitik uttradikari sab danav aik taraf ek sur,0,semeval2020,hi-en
chutiya bata kahe nahi rha hai ki desh bna 1947 aur hm jamin uss pahl diy hai resourc ke,0,semeval2020,hi-en
ntrash 'm almost certain n't know lol oh well like tri get know nichi better 'm shi haha nan,0,semeval2020,hi-en
girl stole edit insta lea freak repost lmao idk laugh bc lie bc insult nan,0,semeval2020,hi-en
priyadarshan master creat good comedi like chupk chupk malam week hera pheri 🙂 nan,0,semeval2020,hi-en
lie one pvt sarkari kharcha nan,0,semeval2020,hi-en
's pleasur aap jo bhi tweet karati hai vo sab padhata hu ha ye baat jarur hai,0,semeval2020,hi-en
like ❤️ think best goalkeep laligasantand,0,semeval2020,hi-en
ji ek bar aap ndtv ke patrkar mr ravish kumar se debet jarur kare 's humbl request pleas sir tha nan,0,semeval2020,hi-en
yadav88 kuch nahi bhai sirf tere jais chamch harey hain lol relax accept realiti nan,0,semeval2020,hi-en
yrr ye gandi aorat marr kion nai jaati kesi wo log hen jo aol faol bakwa brdasht kr,0,semeval2020,hi-en
han behen unh aur koi kam nahi hai bs ab baith k twitter pr account suspend krwaeng .. ! !,0,semeval2020,hi-en
shot77 hahaha 😂😂 uski masculin feminin ki galtyan 🤣🤣🔥 arsal ko ki jiya ko ka 🤣 nan,0,semeval2020,hi-en
legit love thank much real 🖤 nan,0,semeval2020,hi-en
mera bs itna kehna hai ki jb muslim ko alag desh mila unhon itna bada hissa le liya,0,semeval2020,hi-en
realli break heart see cousin grew closest weep strong pakd pass away,0,semeval2020,hi-en
abay jaahil itnay andaazay agar apni famili k lye laga lete aaj kch r kam hotin pakistan main nan,0,semeval2020,hi-en
saal ki sirf shirt phada tho itni halchal jo mathura bharat yadav ka jaan li ye darindon ne uska kya chal b,0,semeval2020,hi-en
hahaha love us veduw nan,0,semeval2020,hi-en
mamta ko kabhi mafi nahi melegi wo sirf maharashtra main aak dikhay kutt apn,0,semeval2020,hi-en
phla fam smam fam guy best thank com 😊 nan,0,semeval2020,hi-en
sharma1 bhai like tweet lage raho kafi aag jaog bright futur ahead nan,0,semeval2020,hi-en
'm inko itna arrog hai ke haar ko pacha nahi paa rahe hai jab raja ravan ka ghamand nahi raha unk samn,0,semeval2020,hi-en
bhai aagya tera time 😂😂,0,semeval2020,hi-en
hi sahi hi dear u enterpris account need buy offer good price nan,0,semeval2020,hi-en
veerudevgan & began career togeth 70 “ make ajay great actor ” rememb tell ajay nan,0,semeval2020,hi-en
khera media hous ko full payment kare parwakta vejn ki jrurt nh padegi nan,0,semeval2020,hi-en
viswa - rohit kah raha teri khopdi etn chhed kereng ki teri khopdi khopdi nahi,0,semeval2020,hi-en
ye antiqu piec dkha hua lgta h bechara evm hi atka hua h bhutkrantikari nan,0,semeval2020,hi-en
valuetim valuelif life enjoy full ho jayegi,0,semeval2020,hi-en
aur jin compani karchariyo ko lagta hai ki privat naukri badhiya hai sarkari vibhag band hone se unko fayda hoga,0,semeval2020,hi-en
aray alka tu jnu ki chhatra leader rahi hai na vahin se tera khoon ganda ho gaya hai jaishankar ex,0,semeval2020,hi-en
sir kannada ya hindi news channel nahi dikat nahi aur hamara shiv upper ka hatya hogyahai leki,0,semeval2020,hi-en
ink hi raj op band kiya gaya tha phir se lagu ye log nahi kaen,0,semeval2020,hi-en
shubh shanivaar 🌼🌷🌼🌷🌼 suprabhat bhai jai shanidev 🙏🙏,0,semeval2020,hi-en
26 ki umar tak master ho jata hy larki ko chahiy bar bar fail na ho nan,0,semeval2020,hi-en
gujju dr harshvardhan best delhiwallah stop specul upon gauti let first,0,semeval2020,hi-en
sbka king g us ka matlb yehi tha aik k sath aik free nan,0,semeval2020,hi-en
bhdk ye bata tu paidashi chutiya h ya twitter pe aan k bad hua chutiy ye movi,0,semeval2020,hi-en
har pal har din sambala mujh agee v life harpal jrurt apki plz yar guru nan,0,semeval2020,hi-en
love u bhaijan father + son bharat iambharat best pic entir promot mashallah 👌♥🔥,0,semeval2020,hi-en
love girl much n't know ese baji wali feel ati h 😄 nan,0,semeval2020,hi-en
one month mba life done grown much alreadi pen think got right mindset,0,semeval2020,hi-en
kaushal bahut bahut subhkamnay evam hardik badhayi nan,0,semeval2020,hi-en
thank activ modi sarkar sabka sath sabka vishwa nan,0,semeval2020,hi-en
hindu scriptur n't even dalit 5th varna onli 4 present 4 va nan,0,semeval2020,hi-en
kanha batman hum nahi tu zarur h bot aayushman k fake id 😂😂 nan,0,semeval2020,hi-en
well final pooch made list blue heeler looov hike show backpack 🐶 . 11…,0,semeval2020,hi-en
india 7 congrat sirje ! ! ! love,0,semeval2020,hi-en
prakashjavdekar media kee azadi bahut ho gai prakash ji 5 saal media ne fake news ka nanga naach kiya hai modi,0,semeval2020,hi-en
jhotay pe khuda ki laanat nan,0,semeval2020,hi-en
achcha hain janaab social media pe nahi hain warna neutral se khoob gaali padti saala ladkibaaz 😝 nan,0,semeval2020,hi-en
n't worri takl bhadwa news18 continu lick ass forev nan,0,semeval2020,hi-en
🌸լɩɣє ɩɲ 5 ! 🌸 fortnit friday baybeee custom game last day enter giveaway good luck ) …,0,semeval2020,hi-en
fahsion ka jalwa loco today 's themeforspe fashion industri india game start 4 pm,0,semeval2020,hi-en
bunny04 listen song help move 😌 hast hast katt jay chutiy zindagi yuhi chalti rahe khushi nan,0,semeval2020,hi-en
pak come back strong sha allah ye khel hae ise khel rehn dein bhaio koi ni haar jeet khel k,0,semeval2020,hi-en
karum sina chama chochot tznian first make life much easier maana blind parti polit imagin nan,0,semeval2020,hi-en
alebrahim thank much ya a6yab dalal 😭💗💗💗 allah yibarek ib 3umrech beauti weyach ya rab ou ilfal lekum enshallaa 💕💕 nan,0,semeval2020,hi-en
wey ya vale madr neta ni siquiera lo intent nan,0,semeval2020,hi-en
akshay chutiya h aur bhosdi k hindu musalman ki baat kr k logo ko ku bhadka ra mc 😠…,0,semeval2020,hi-en
presenc ki nazakat bhari dhamki pahl recharg nahi karn par outgo band karn ki dhamki ab number ba,0,semeval2020,hi-en
jai bjp namo modi ji hmare pm bnege,0,semeval2020,hi-en
ok ok admit yesterday photoshop fun seem excit today real com nan,0,semeval2020,hi-en
fadnavi sunnem aarah ki ye r bjp ki paid fouaj hai jo pri plane ea award aur niswarthi tayisaab ke,0,semeval2020,hi-en
congress parti bhi media balo ko dhamki dete khud ka jab govern tha nan,0,semeval2020,hi-en
va spirit anjali vais iska hal bhi dhobi ka kutta jaisi hai abhi ye kidar ke bhi nahi rahe nan,0,semeval2020,hi-en
modi ji best pm world great man modi ji saara jamana modi ji ka diwana nan,0,semeval2020,hi-en
ins koi ye puch ki jab isi join hone gaya tha tab kya hums puch ke gaya tha ya isk bapu ne modi go,0,semeval2020,hi-en
tv debat par ane ki tum logo ki aukat hi nahi hai tumhara parti presid hi muh chupa ke,0,semeval2020,hi-en
bccm sala net chalavana rupia kyathi lave chhe berojgar ni fad nan,0,semeval2020,hi-en
dekh lena aachi movi hai one fav nan,0,semeval2020,hi-en
hello ahmedabad pleas spread much could pl nan,0,semeval2020,hi-en
717 wa mere superstar bhai jaan miss superstar aap dono bade hi aaram sai patra,0,semeval2020,hi-en
doubt love bollywood kakaboth mere sapno ki rani kab aaegi tu nan,0,semeval2020,hi-en
dear modi ji hum assam walo ko aaps bohot umid plz aap assam ke cachar district ko thora sudhariy har,0,semeval2020,hi-en
upp k hmare sabhi sathiyo 11786 candid ki taraf se pm sir ko bahut bahut badhai hm sbka vote success hua meri nan,0,semeval2020,hi-en
sir aap kapil sharma ke show aao na bharat film ka pramot krne aap aaog film 300carod zarur kamayega nan,0,semeval2020,hi-en
baloo haha jaha k ä nde int igen dig mb 😅 nan,0,semeval2020,hi-en
sincer agar ho thek otherwis whoi bezti bhe kar saktai nan,0,semeval2020,hi-en
[ shame sardar manmohan singh pose least ask drop mental prostat ca,0,semeval2020,hi-en
jaihind jo dusro ke liy khadda khodta ek din khud usm girta parti kisi ki nhi hoti alka lamba ko,0,semeval2020,hi-en
sabanaqvi garv se keht hai ham hindu hai ye jo hinduo ko todn ki rajneeti karr ho na saar librandu sabak,0,semeval2020,hi-en
inhon bss itna paddha h jitn india ko badnaam kr ske kyuki ink baap daada ki toh sark,0,semeval2020,hi-en
isi ko chutiya kaht hai abe muslim se jyada hindu meat khate hai,0,semeval2020,hi-en
use watch pyaar ki ek kahani pabitra rista uudaan sasur simarka made life entertain nan,0,semeval2020,hi-en
rahul ne saina k name per vote ki bheek nahi mangi na rahul ne ram mandir ki baat nahi ki na,0,semeval2020,hi-en
rewa ab pagla gye ho ka exam paa nhi hota systm ko dosh,0,semeval2020,hi-en
kunwar ab surjewala tumhari class lega usey follow krte ho vote bjp ko dete ho f,0,semeval2020,hi-en
basig di ni pang laag ba basig naay mga bayronon hmmmmm nan,0,semeval2020,hi-en
love u muah u r preciousest thing happen life thank hard fun ……,0,semeval2020,hi-en
thank gita jumma mubarak happi weekend enjoy weekend,0,semeval2020,hi-en
soul pakistan ki land harrapn wala khabe mafia armi vote chori kr k z,0,semeval2020,hi-en
badha ho sir aaj ke din jo ki aapki rajtilak h sir ek bat aaps janani h ki aap,0,semeval2020,hi-en
miss ma'am countri need peopl like pray good health aapn ek maa bann,0,semeval2020,hi-en
sahi bole bhai app woh mai 3 na 1 apk 1 aur 1 123 ke li,0,semeval2020,hi-en
great time camp overal one best camp far amaz one one individu,0,semeval2020,hi-en
sir mei na movi dekhta hu na song sunta hoon na na hi mein kisi film actor ka fan hoon fan mein si,0,semeval2020,hi-en
bharat chhod inki aukat kahi ki bhee nahi hai yani koi muslim countri puchhanew nahi hai bharat mai,0,semeval2020,hi-en
lms parker best heartbeep today 💗💗💗💗💗💗💗💗💗 thand text daddi nan,0,semeval2020,hi-en
polythin band karni h pale manufactur band karo kya dukandar ki polithin hi nuksan dayak h biscuit kurku,0,semeval2020,hi-en
soul mei happi stresshey anxieti assalamualaikum depress miss overthinkingidhr aao biryani khilaun tensi nan,0,semeval2020,hi-en
disgrac man pakistan proud sarfaraz wear nation dress koi sharam haya,0,semeval2020,hi-en
ketika kamu mencintai seseorang beranikan dirimu tuk mengungkapkan jika tidak beranikan juga dirimu tuk melihat dia dicintai orang lain nan,0,semeval2020,hi-en
bhai sahb aap ko achhi trh se malum hai ki ek purb mukhmantri rabadi devi present pm modi ji ko ki,0,semeval2020,hi-en
veri congratul u ur best pm kya hamri batey aap tk pahuch pati hi agar ha plz,0,semeval2020,hi-en
ye deen ke thekedaar agar tarah ki baatein nahi kareing inka dhanda paani band ho jayega ab,0,semeval2020,hi-en
ye sb sale dogl h jais logo ko bharat se bhaga dena chhiy nan,0,semeval2020,hi-en
nahi madam main nahi bolunga sidhu k lia bjp ka 300+ hua hai 2024 mai ohi 400par karayega nan,0,semeval2020,hi-en
zuban par muhammad ka naam aa giya hai baran e rehmat ramzan 2019 aaj news,0,semeval2020,hi-en
com isliya pakistan ko attack kornes gussha ho gay thee shame 😨😰😔 nan,0,semeval2020,hi-en
abba sai ka zo baba love new hair cut 🙌🙌 nan,0,semeval2020,hi-en
talhaa ye lo kr di bakchodi yaha modi pakistan ko kutta smjhta hai,0,semeval2020,hi-en
tum chamch nahi badl ab janta ne muh peshaab mar diya ab kya tatti chaht ho co,0,semeval2020,hi-en
fuck tik tok ad,0,semeval2020,hi-en
yehi kark khush hona hai tumko pakistaniyon pure tournament bss bangladesh ki khusi ka jashn manaog nan,0,semeval2020,hi-en
emot bandwidth watch alway mayb given uniqu weak hi $ tor ¥ ask 4 friend nan,0,semeval2020,hi-en
agar bjp ko aan waal dino tike rahana hai ec ko ais hi kam karn ki aavashyakta hai 😂😂 nan,0,semeval2020,hi-en
modi ji main dekh raha tha tv ek din aap kah rahe jab main chota tha tab main sitapur ka naam,0,semeval2020,hi-en
bluff dj rock pagla gya kya chutiy kabhi tera baap kabhi main rest kar le abhi aur expos hona h,0,semeval2020,hi-en
pathofspiritu papa ji sb aap ki hi rehmat hai ji 🙏 nan,0,semeval2020,hi-en
happppi birthdaayyy beauti veri kind pweeeeend ! ! ! ! ! ! ! ! 🎉🎉🎉🎂🎈🎈 bless birthday come ji,0,semeval2020,hi-en
today auspici glorious day belov pm shri ji take oath second,0,semeval2020,hi-en
yaar yahi cheez kamzor bana deti gain insaan ko halat aur log sab aap jais himmat wale nai,0,semeval2020,hi-en
ab tak k sare world cup lndia ne tumhari mari thi iska matlab baar bhi tu ghu khayega 😂 nan,0,semeval2020,hi-en
laga hai mota bhai ek peti yahan dena bhul gay 😂 congbachaorahulhatao,0,semeval2020,hi-en
sound allah akbar moment bless night feel bless & ask allah forgiven nan,0,semeval2020,hi-en
sir hamar yaha ki koi safai nahi hoti pond overflow bcos water n creat disess nan,0,semeval2020,hi-en
loray lgne thi lg ye bc nan,0,semeval2020,hi-en
jai ho vidhayak ji nan,0,semeval2020,hi-en
baap baap hota hai chahey chor q na ho aur kesi yaad na aey ye wohi baap hai jo apni chief,0,semeval2020,hi-en
mere sohn murshid ji ਹੁਣ ਤੁਸੀਂ ਨਹੀਂ ਕਰੋਗੇ ਤਾਂ ਫਿਰ ? ? ? ? ? ? pleas help us need bless 🙏🙏 plea nan,0,semeval2020,hi-en
paresh siddiqui apn baap yakub menon ka nam sunkar chup ho gya bsdk ka piddi nan,0,semeval2020,hi-en
badlega desh ka swabhaav jab har gulli se niklegi rap ki aawaaz registr open present,0,semeval2020,hi-en
tumh nazar ki beemari hai hum kutt nahi insan hain hamari militari aadmiyon ko,0,semeval2020,hi-en
hell yeah doe mean pepsi vanilla come back miss much nan,0,semeval2020,hi-en
sr shwetamohan yes promis record shwetamohan nan,0,semeval2020,hi-en
awwwi thank lau good morn nan,0,semeval2020,hi-en
