tweet_id,text,label,label_str,topic,split
1385532225001639939,"@MahuaMoitra FIRST ATTEND COVID MEETINGS then BARK! 

TMC CM Mamata Banerjee skipped official meetings with PM Modi in all last 4 times.

Jan 23
Mar 17
Apr 8
Apr 23 https://t.co/x5BUVpAi90",0,NONE,Covid Crisis,train
1385532230085222409,"@MahuaMoitra What is the problem in making all these meetings public...
Atleast we know what's going on...",0,NONE,Covid Crisis,train
1385532282224578562,@MahuaMoitra I kind of agree but it should have been telecasted in open. As voters and citizens we need to know what’s happening. Throwing everything under carpet has been our expertise,0,NONE,Covid Crisis,train
1385532408645120007,@MahuaMoitra What was Modi trying to hide ? Afraid his attitude and arrogant demeanour will get exposed to public? @TimesNow,0,NONE,Covid Crisis,train
1385532629257125894,@MahuaMoitra Peele dat wali chup rahiye aap,0,NONE,Covid Crisis,train
1385532664979984385,@MahuaMoitra What if khujaliwal is fucked badly  by  pm in front of the entire Nation? What answers you want from PM ? You will get proper reply in 1st week of May!,1,HOF,Covid Crisis,train
1385532765735583746,@MahuaMoitra Delhi CM @ArvindKejriwal is  responsible for the problem in the state because of his governance model of freebies and TVAdvts at taxpayer’s money in NationalChannels for promoting his party nationally. Now he wants everything to be done for him by GoI in a second! @AamAadmiParty https://t.co/Q2aGgxE9X7,0,NONE,Covid Crisis,train
1386145426273816576,"@tripathyak1 @MahuaMoitra @ArvindKejriwal @AamAadmiParty Okay, so what is your solution kind sir? You very rightly said cribbing about the problem is being a part of the problem. Waiting to hear about your recommendations on efficient governance :)",0,NONE,Covid Crisis,train
1385532855036506113,"@MahuaMoitra Ma'am I like to watch a meating with you and @BefittingFacts , consider plzz !!",0,NONE,Covid Crisis,train
1385532912238399490,@MahuaMoitra Absolute nonsense argument.. When a CM using the meeting of CMs with PM as a PR stunt shows the low level politics he is playing with the ppl of its state. The meeting is meant for discussion not recording it secreatly &amp; playing politics.,0,NONE,Covid Crisis,train
1385532941686611970,@MahuaMoitra It’s violation of protocol not janta Darbaar!!!,0,NONE,Covid Crisis,train
1385532993310138370,@MahuaMoitra पद और गोपनीयता की शपथ किस लिए लेते हैं फिर?,0,NONE,Covid Crisis,train
1385533017746120707,"@MahuaMoitra People deserve the rulers they chose, not once but TWICE!",0,NONE,Covid Crisis,train
1385533107638394883,@MahuaMoitra I can even read the tweet in loud irritating noise..,0,NONE,Covid Crisis,train
1385533132447703040,@MahuaMoitra Plagiarized speech. Plagiarized brain. What next?,1,HOF,Covid Crisis,train
1385533136096825356,"@MahuaMoitra You better arrange your security after 2nd may 
I am scared that after loosing election may the bengali people won't slap you",0,NONE,Covid Crisis,train
1385533258230755330,@MahuaMoitra But mam... The CM apologised immediately bcoz he know he did a blunder.,0,NONE,Covid Crisis,train
1385535104643072002,"@shiva23109 @MahuaMoitra It also applies vice versa, aaj protocol ka rona BJP macha rahi hai...Jab mamta banerjee ka phone Tap hua tha tab vo chup thi...",0,NONE,Covid Crisis,train
1385533312492445700,@MahuaMoitra BTW was bengal cm even in the meeting?,0,NONE,Covid Crisis,train
1385533314988085252,@MahuaMoitra @MahuaMoitra is the female version of @RahulGandhi..😊,0,NONE,Covid Crisis,train
1385533454956195840,"@MahuaMoitra Surely don’t expect you to be outraged... After all, many outside #Bengal feel Shri #Kejriwal was only playing his Good Brother role &amp; responding to Didi’s SOS sent earlier for ‘Help’ to all non-BJP Parties...",0,NONE,Covid Crisis,train
1390587708276232198,@RVenkat_India @suraj35 @MahuaMoitra Kejriwal is Modi younger brother both are worried about they image spend core of money on publicity both should be kicked out asap,0,NONE,Covid Crisis,train
1385533550007513088,@MahuaMoitra Ye kuch v bol sakti hai 🤢😂,0,NONE,Covid Crisis,train
1385533693213560833,@MahuaMoitra Is he still Hon'ble ?...,0,NONE,Covid Crisis,train
1385533776533483521,@MahuaMoitra It's the protocol!,0,NONE,Covid Crisis,train
1385534094486904832,@MahuaMoitra For your kind information.. He is not chief minister of Delhi.. He is owner of #Delhi ..,0,NONE,Covid Crisis,train
1385534278876884995,"@MahuaMoitra Yes, birds of the same feather flock together! A replacement for mamta who can communicate better though irrelevant!
@Shehzad_Ind 
@sambitswaraj 
@JhaSanjay",0,NONE,Covid Crisis,train
1385534338284937219,@MahuaMoitra KHUJLIWAL,1,HOF,Covid Crisis,train
1385534414675865604,@MahuaMoitra But Momta didi said oxygen manufactured in Bengal will not be allowed to go out of Bengal.....,0,NONE,Covid Crisis,train
1385534444941955075,@MahuaMoitra This is why TMC is loosing.😂,0,NONE,Covid Crisis,train
1385534844189380608,@jramprakash @MahuaMoitra Mahua Mitra is Priyanka Chaturvedi of TMC. Both a dung class people.,1,HOF,Covid Crisis,train
1385534445415911425,"@MahuaMoitra पहले अपना घर संभाले WB,हाथो से खिसकता जा रहा है । फिर पूरे देश की भी सेवा कर लीजिएगा आगे कभी।",0,NONE,Covid Crisis,train
1385534490664075267,"@MahuaMoitra Why did HCM apologise then?
Was it part of the 'orchestrated PR' script?",0,NONE,Covid Crisis,train
1385534510671044609,@MahuaMoitra Exactly! Just like news channels only live telecasted the terror attack on 26/11. Nothing wrong happened. Terrorists only got information about every step and only a few hundred more people were killed. Nothing wrong. Protocols are shit. Why they are even made? What crap!,0,NONE,Covid Crisis,train
1385534534951706631,"@MahuaMoitra This view is not acceptable.
Political rivalry must not degrade the August post of PM.
Today Modi ji is there , tomorrow somebody else will be there.
Be civil.
It costs nothing.",0,NONE,Covid Crisis,train
1385536311214280705,"@HDDubey9 @MahuaMoitra Each discussion between CM delhi &amp; pm Delhi should be telecast live.
We have given vote to both. So we are entitled to know how they resolve such important issues &amp; who wants welfare of us all.",0,NONE,Covid Crisis,train
1385534597094535169,@MahuaMoitra U know the way u tweeted u have  answered ur own question. This is why u all will never ever coming back to power again. Irrespective of any issue one has to  maintain decorum and follow rules.,0,NONE,Covid Crisis,train
1385534604115800079,"@MahuaMoitra Aunty , next time don't crib when phones are tapped...It's health emergency !!",0,NONE,Covid Crisis,train
1385534613905317890,@MahuaMoitra Can May 2nd come  any sooner?,0,NONE,Covid Crisis,train
1385534687506952192,@MahuaMoitra Country cannot be run like your gundas rum #WestBengal Plz stay limited to WB and spare India,1,HOF,Covid Crisis,train
1385534697736790019,"@MahuaMoitra Hold it.
IF Delhi CM had spent his time &amp; taxpayer money conscientiously over the past 1yr., yes, put it on national TV. Do it every single day.
Not if there's been consitent dereliction of duty &amp; then go on national TV hours before sh*t hits the fan to manage perception.",1,HOF,Covid Crisis,train
1385534699070656512,"@MahuaMoitra Mam,it's better to be silent and appear fool than to speak and confirm it.

Central Government had sanctioned fund in December 2020 to setup 8 Oxygen plants in Delhi..

Madarniya Kejriwal only setup 1 plant.
He was busy giving free wifi to protestors https://t.co/dneCFUrNvS",0,NONE,Covid Crisis,train
1385577656935145473,"@Shawan_speaks @MahuaMoitra What about exporting oxygen, vaccine and remdesivir ?",0,NONE,Covid Crisis,train
1385617184722800650,"@DesiGoat @MahuaMoitra Abbe gadhe,jab fund sanction kar diya Delhi govt ko.
To ab plant bhi BJP govt bana ke degi.

Ekdam pagal ho kya be.",0,NONE,Covid Crisis,train
1385618945978208261,"@Shawan_speaks @MahuaMoitra Kerala govt gave 50 cr to build its State run KMML oxygen plant now making only surplus oxygen state in India supplying it to Karnataka and Goa.

Centre gave 201.58 cr for 162 PSA  oxygen plant..

Difference is in the figures and not in publicity stunt by Modi.",0,NONE,Covid Crisis,train
1385655748173045762,@Shawan_speaks @MahuaMoitra Union health secretary has himself said that they were acting slow in Jan &amp; Feb due to low covid cases!! Visionary leadership!!,0,NONE,Covid Crisis,train
1385680479832084480,@Shawan_speaks @MahuaMoitra Oo wow kitna ghatiya insan h @ArvindKejriwal,1,HOF,Covid Crisis,train
1386274664746418176,"@Shawan_speaks @MahuaMoitra These Plants have been floated as tender by @MoHFW_INDIA and also ordered by Center as per attached format, entire process till ordering is done by Center continuing its policy of taking over state subjects and failing repeatedly https://t.co/BsYckO59Ve",0,NONE,Covid Crisis,train
1385625277535965193,"@Shawan_speaks @MahuaMoitra Sanctioned?
Is that like the 1.25 lakh crore sanctioned to Bihar &amp; 20 lakh crore sanctioned for corona stimulus?

Forget 'sanctioned' funds.
First, ask Centre to stop delaying GST that it owes to states incl Delhi.

 https://t.co/sN3uErAhQj https://t.co/3dxLo9XfDO",0,NONE,Covid Crisis,train
1385630163954659331,"@Shawan_speaks @MahuaMoitra Madarjat Modi ki gaand fatt ke 4 hogyi, arey, unscripted sawal aagya. Toilet nikal gya baithe baithe, aur bol rha h keju ne protocol tod dia. Apne mann ki baat kehle chutad Modi to shi h, koi aur keh de, to vhi hagg deta h 🤣🤣",1,HOF,Covid Crisis,train
1385726749887979526,@Shawan_speaks From whr r in India r u frm?,0,NONE,Covid Crisis,train
1386144956041949186,"@Shawan_speaks @MahuaMoitra When the central government allocated funds for the setting up of these plants it was clearly mentioned that thr Ministry of Health and Family Welfare will be installing them. So yes, it IS better to zip up and read rather than talk and make a fool out of yourself.",0,NONE,Covid Crisis,train
1385534723645050880,@MahuaMoitra Protocol samajthi hai aap🤬,1,HOF,Covid Crisis,train
1385534750971076608,@MahuaMoitra Learn from Orrisa CM on expressing purpose and cooperation.,0,NONE,Covid Crisis,train
1385534837134532610,"@MahuaMoitra Your CM hasn’t attended one single COVID meeting, first attend them give sermons",0,NONE,Covid Crisis,train
1385534846693376001,"@MahuaMoitra Isko kisne mp banaya be
Katai ...... Aurat h ye",1,HOF,Covid Crisis,train
1385534885826162689,@MahuaMoitra Definetly ji .,0,NONE,Covid Crisis,train
1385535035336314882,@MahuaMoitra Did he answer? No.,0,NONE,Covid Crisis,train
1385535050532282370,"@MahuaMoitra Gawar chugli aunty, PROTOCOLS ka meaning maalum hain?",1,HOF,Covid Crisis,train
1385535218723876870,@MahuaMoitra You are khejri of West Bengal 😊😊,1,HOF,Covid Crisis,train
1385536004128342019,@Shruti1806 @MahuaMoitra Shruti Really some people are totally brainless...,0,NONE,Covid Crisis,train
1385535227972395008,@MahuaMoitra He already apologised. Kid.,0,NONE,Covid Crisis,train
1385535267117834245,"@MahuaMoitra A question related to corona:

When ll your CM of WB attend a meeting on the same or ll she hv her minions drop F bombs like before.

&amp; we don't expect a TMC to understnd protocol &amp; ethics.We hv bore witness to their nonchalance since years now. https://t.co/BmWCjTYASU",0,NONE,Covid Crisis,train
1385535307437666307,"@MahuaMoitra You mean..
So what if someone telecast the live telecast of first night..
Whole world is doing this things in their first night..
Logical he... Na...",0,NONE,Covid Crisis,train
1385535310809862147,@MahuaMoitra Did Arvind Kejriwal or MamtaJi also brodcasted live feed from their own cabinet meetings?,0,NONE,Covid Crisis,train
1385535314559520771,"@MahuaMoitra Face the facts truthfully 
No photobaji no bhashanbaji",0,NONE,Covid Crisis,train
1385535342430670852,"@MahuaMoitra 2 मई, दीदी गई",0,NONE,Covid Crisis,train
1385535445111513088,@MahuaMoitra Have you been banned from arranging or manufacturing Oxygen ? What's stopping you?,0,NONE,Covid Crisis,train
1385535491034927104,@MahuaMoitra #WeCantBreathe,0,NONE,Covid Crisis,train
1385535538007056385,"@MahuaMoitra Then question arises what he was doing for last 7 years as CM.  He asked vote on the basis of Health &amp; education &amp; won.  At the end central govt had to come to rescue.  If Modi has to do why do we need even a state govt.  2 मई,  दिदि गयी.",0,NONE,Covid Crisis,train
1385539323949293568,"@sbprising @MahuaMoitra Delhi has no power to produce Oxygen.
They why blame Arvind kejriwal.",0,NONE,Covid Crisis,train
1385611033155309568,"@sbprising @MahuaMoitra Oxygen supply and vaccine distribution are central government responsibility , they manage these resources,forget delhi all states in india getting oxygen suppy from center so how he is wrong in asking oxygen,hospitals hai doctors hai oxygen nhi hai jo centre dega wahi to manga",0,NONE,Covid Crisis,train
1386392094055358465,@sbprising @MahuaMoitra It is the central government's duty to allocate oxygen.Oxygen is being taken from West Bengal and allocated to other states as well.Let us not do politics on this.And yes #Didi will be re-elected as CM of WB,0,NONE,Covid Crisis,train
1385535554058547203,"@MahuaMoitra Madam, please focus on WB. Leave Delhi alone. One Kejriwal is enough for us.",0,NONE,Covid Crisis,train
1385535695876362241,"@MahuaMoitra Please discuss the election strategies of TMC, discussion that happens between Mamta Bannerjee and Prashant Kishore  and live telecast it",0,NONE,Covid Crisis,train
1385535986466131972,"@MahuaMoitra As per what you just said, every state CM should go live with their internal meetings then!!! Right?? Why not start with Bengal for that matter and go live with all the meeting that are held by CM?",0,NONE,Covid Crisis,train
1385536005726294016,"@MahuaMoitra Will CM Delhi explain the expenditure of 600 crores against health or his varying statements over ixygen availability? One who works, contacts people personally and not through social media. Cheap politics over human lives. God will never forgive.",0,NONE,Covid Crisis,train
1385536055516930048,"@MahuaMoitra @MamataOfficial who happens to be the Health Minister of WB, never attended any Covid review meeting. 

Nadia district is having 2155 active Covid cases and 330 death. What Krishnanagar MP is doing? Giving 'Gayan' to SC.",0,NONE,Covid Crisis,train
1385536093324419072,"@MahuaMoitra No wonder , gutter species jump in to support each other.  Orchestrated PR exercise - ask your Didi and drama master PK about how a wheel chair is being used for the last 3 weeks for PR..",0,NONE,Covid Crisis,train
1385536142376796162,@MahuaMoitra Not surprised one bit that you would take his side. Not one bit.,0,NONE,Covid Crisis,train
1385536252049453057,"@MahuaMoitra मैम, बंगाल विधानसभा चुनाव प्रचार में फ्री वैक्सीन देने का वादा किया भाजपा। ऐसा वादे बिहार विधानसभा चुनाव 2020 में भी किया गया था। लेकिन केंद्रीय सरकार वैक्सीन 152 में खरीद करेगी और राज्य को 400/में मिलेगी निजी अस्पताल उसे 60./में बेचेगी, मनमाने ढंग से दाम वसूल करेगी। जनता के बीच",0,NONE,Covid Crisis,train
1385536253345603588,@MahuaMoitra Pta tha Aap defend karne aa jaogi,0,NONE,Covid Crisis,train
1385536312317341701,@MahuaMoitra Didi... O.... Didi... 🤣🤣🤣😭😭😭😭😭,0,NONE,Covid Crisis,train
1385536312837427200,"@MahuaMoitra Calm down. Uff Even your tweets are LOUD !
Instead,  Help didi pack her stuff from Nabanno. It's  almost time for her to vacate.",0,NONE,Covid Crisis,train
1385536353723584516,"@MahuaMoitra Mahua u r suitable for biggBoss reality shows.....

I am sure show makers want a loud mouther like u....",0,NONE,Covid Crisis,train
1385536385885491201,@MahuaMoitra #TraitorsSupportTraitors,1,HOF,Covid Crisis,train
1385536425899139076,"@MahuaMoitra There is some thing like ""internal meetings "" and ""public meetings"". And you are aware of the fact.",0,NONE,Covid Crisis,train
1385536435437006853,@MahuaMoitra Kejriwal exposed Modi on live TV 😆🔥 https://t.co/39v2LxEVAM,0,NONE,Covid Crisis,train
1385555888694382595,@PostTruthIndia @MahuaMoitra Hann cheating main tum log mahir ho https://t.co/d1ifgPWLus,0,NONE,Covid Crisis,train
1385536475001806852,@MahuaMoitra बचे हुए विधानसभा क्षेत्र में जनता के बीच बोलने चाहिए ताकि सच जान सके। वैक्सीन की कीमत अलग अलग तौर पर क्यों। भाजपा फ्री वैक्सीन देने का वादा किया है। जबकि नहीं देगी।,0,NONE,Covid Crisis,train
1385536656967487488,@MahuaMoitra When will you spk truth,0,NONE,Covid Crisis,train
1385536661589610496,@MahuaMoitra It would have been an honest interview from the PM for once.,0,NONE,Covid Crisis,train
1385536700961542145,@MahuaMoitra We were expecting the same reply from momta. Dono ek jaise hi hai. Chu***ya Minister. 😂,1,HOF,Covid Crisis,train
1385536710277177346,@MahuaMoitra IQ Level : -100,0,NONE,Covid Crisis,train
1385536777201471489,@MahuaMoitra Kejriwal failed to make arrangements with railways to get oxygen. Now blaming Modi https://t.co/yr2SMzz2KR,0,NONE,Covid Crisis,train
1385536841353293826,"@MahuaMoitra Very simple answer , put blame on centre for state failure and to become hero।

Confidential meeting are not meant to put on public forum and he already knows it hence says sorryand if you keep doing it these meeting will become war zone politically and outcome will be zero। https://t.co/H6tVy1iYc4",0,NONE,Covid Crisis,train
1385536850022912002,"@MahuaMoitra Facts are there for all to see. Contribution of Delhi CM to Covid fight is evident.

If you can't understand or see the lacuna, the problem lies with you. Don't blame others for it.

Now go get some education and commonsense.",0,NONE,Covid Crisis,train
1385536893543063552,@MahuaMoitra Last line of your tweet: Why do you differentiate between behaviors/attitudes of 2 Constitutional heads on basis of your political ideology? Visceral hatred for the PM &amp; his Central Govt is all you'll opposition leaders can offer to us Voters of India. How to take you seriously??,0,NONE,Covid Crisis,train
1385536928468987907,@MahuaMoitra All talks between politicians and local thugs  for cut money and  politicians and businessman for commission should also be televised to usher in transparency and probity.,0,NONE,Covid Crisis,train
1385536990825771008,@MahuaMoitra Bengal sambhal nhi raha gyan Delhi ko,0,NONE,Covid Crisis,train
1385537131280420864,"@MahuaMoitra Sorry there is a term known as Protocol, which should be adhered by all specially in sensitive situations. No body is interested in your politics, but when in power be it PM or CM, we have to act responsibly for the betterment of people.",0,NONE,Covid Crisis,train
1385537281180672006,@MahuaMoitra You all belong to same genus and family .,0,NONE,Covid Crisis,train
1385537309731262469,@MahuaMoitra So what if West Bengal Health Minister also a CM https://t.co/7hwBtXGNjb,0,NONE,Covid Crisis,train
1385537331126411269,"@MahuaMoitra He broke protocol AND he lied

UP and Andhra Pradesh have sent requests to transport oxygen tankers. MP has also expressed interest. There is no mention of any request received from the Delhi govt in the statement issued yesterday.",0,NONE,Covid Crisis,train
1385537474047352835,@MahuaMoitra Randi Rona by Mahua,1,HOF,Covid Crisis,train
1385537604096036864,@MahuaMoitra You look so nice when you stay still..dont do anything and break it,0,NONE,Covid Crisis,train
1385537607497523202,@MahuaMoitra Oxygen to nak mey jata na https://t.co/HgpPj8qO2u,0,NONE,Covid Crisis,train
1385538019814301699,@MahuaMoitra Good he didn't put his finger in his anus and smell it...,1,HOF,Covid Crisis,train
1385537699826659328,"@MahuaMoitra Started game of politics. You think question can't be asked without televising ? This is the ways these politicians put their views that fir a moment you will feel they are correct  Cheap politics. Questions &amp; answer both are valid but intention is not. 

#IndiaFightsCorona",0,NONE,Covid Crisis,train
1385537771259895812,"@MahuaMoitra Highly sensitive matter is been taken so casually by this Pseudo MP.
Think if the matter &amp; content of discussion is regarding to Country's Security and not Oxygen.

Will this lady say the same ??",0,NONE,Covid Crisis,train
1385537847373950986,"@MahuaMoitra The one who never followed protocols is reprimanding others for it,  its a tragedy for India.",0,NONE,Covid Crisis,train
1385538244549365761,@MahuaMoitra Hello Bhakton Chai pee lo ☕ https://t.co/KbLNUpMdyI,0,NONE,Covid Crisis,train
1385538410035642371,"@MahuaMoitra Vulures loitering around death , that’s what Kejriwal , Mamta and Mahua are , who spent millions on PR and are clueless about their states !",1,HOF,Covid Crisis,train
1385538468051259397,@MahuaMoitra VERY BAD SITUATION FOR COMMON PEOPLE.,0,NONE,Covid Crisis,train
1385538511944650752,@MahuaMoitra So tomorrow will you live telecast the cabinet meetings of WB govt in the name of transparency? Matlab kuch bhi bolna padega oppose karne ke liye...,0,NONE,Covid Crisis,train
1385538843944779779,"@MahuaMoitra The way @MahuaMoitra is degenerating we may have to see her photograph upside down to recognize her.
On a serious note, who cares about her rants.",0,NONE,Covid Crisis,train
1385539058261057536,"@MahuaMoitra Another jumla of 26000/- Cr for gareeb jan yojna I just want to know who says gareeb need anaaj at this moment . At this moment we need oxygen, we need hospital beds , we need medicine govt is distributing anaaj total disconnection with a need of hour",0,NONE,Covid Crisis,train
1385539310594711553,"@MahuaMoitra PM has no clue how to take direct questions he can only perform when it has been choreographed by his babus, one can see him looking left and right trying to think of something to say!!",0,NONE,Covid Crisis,train
1385539314625417219,@MahuaMoitra No broadcasting allowed against God Mod and his failure,0,NONE,Covid Crisis,train
1385539387673382913,@MahuaMoitra At least @ArvindKejriwal has the grace and etiquette to own up the breach of protocol and apologise for the same. This shows his maturity. There would be people to provoke Kejriwal to ferment friction between him and the PM. These people dnt want peace. They thrive on anarchy.,0,NONE,Covid Crisis,train
1385539560109654019,@MahuaMoitra Anyways after 2 May you and ur CM won’t be invited to these PR exercises.,0,NONE,Covid Crisis,train
1385540228023214080,@MahuaMoitra All meetings should be open and telecast live to the citizens. People have a right to see how their representatives act in tough situations.,0,NONE,Covid Crisis,train
1385540353495683073,"@MahuaMoitra there are some talks which should remain in the bedroom and the kids shouldn't know about them.. one does have to understand protocols. you have worked in US right, didnt they teach you that if you have to record anything you need to take permission from the other person too?",0,NONE,Covid Crisis,train
1385547970263896071,@_XLNC @MahuaMoitra Tumbler party m@r@ns will never understand protocols dada,1,HOF,Covid Crisis,train
1385540410236293123,"@MahuaMoitra is PM an oxygen producer company, states have to make arrangements, health is a state subject, what the local administration is doing in each state",0,NONE,Covid Crisis,train
1385540820258852864,"@MahuaMoitra Do honorable C.M's have some duty ? or everything have to be done by Honorable PM ? One full year past state government failed miserably ,nothing was done to counter this situation. if U.P government can install Oxygen plant in hospitals then why not Delhi government?",0,NONE,Covid Crisis,train
1385540835781996549,@MahuaMoitra Birds of a feather flock together. As if the centre is not aware of the situation and Kejriwal has enlightened the centre.,0,NONE,Covid Crisis,train
1385540853586751492,@MahuaMoitra Tu तलवे चाट,1,HOF,Covid Crisis,train
1385540878970679299,"@MahuaMoitra Your concern on other state delay of oxygen supply by traffic mess up as well, you pls ensure now Delhi is now with sufficient supply of oxygen by centre, as kejriwal acknowledge about this is social media too.

#WBloser",0,NONE,Covid Crisis,train
1385541203458854916,"@MahuaMoitra telecasting without consent? Also if Kejriwal was right, why did he STOP it?",0,NONE,Covid Crisis,train
1385541327602036739,@MahuaMoitra @VidyaKrishnan Out of syllabus question raised to PM.,0,NONE,Covid Crisis,train
1385541777529053186,@MahuaMoitra So Where are Mohalla Clinics now Maulvi maata ????,1,HOF,Covid Crisis,train
1385779864649691136,"Oxygen required today
SC will hear matter next week 

Citizens - this is not a TV anchor bail hearing.",0,NONE,Covid Crisis,train
1385780014977671171,"@MahuaMoitra My thoughts exactly! For that, they could arrange a hearing overnight.",0,NONE,Covid Crisis,train
1385780206925930501,@MahuaMoitra True!!!!!,0,NONE,Covid Crisis,train
1385780230472683521,@MahuaMoitra 7 days affidavit 14 days for hearing,0,NONE,Covid Crisis,train
1385780296113553409,@MahuaMoitra Supreme joke!,0,NONE,Covid Crisis,train
1385780329739288582,"@MahuaMoitra Ofcourse neither it involves the matter f corporates,common man is destined 2 suffer !!",0,NONE,Covid Crisis,train
1385780416649568263,@MahuaMoitra This is Bobde effect....,0,NONE,Covid Crisis,train
1385780428271878146,@MahuaMoitra SC also sold,1,HOF,Covid Crisis,train
1385780481099186183,"@MahuaMoitra This is not Matter of Privileged Class Arnab 
Brahminical System 
Let the people die
Saving Skin of Emperor is more important",1,HOF,Covid Crisis,train
1385846707863244804,@ziaahmedkhan @MahuaMoitra जिनके लिए रात को SC  के दरवाजे खुले वो कौन से class के कौन से system के privileged थे??,0,NONE,Covid Crisis,train
1385785543317880836,@ziaahmedkhan Interrupting your Islamic hate against Hindus for a while. Explain what is your Muslim community doing for 'Dalit Muslims'?   https://t.co/pX5JCGt6FP,1,HOF,Covid Crisis,train
1385780699152613385,@MahuaMoitra If Arnab steps in then he can immediately summon the judges,0,NONE,Covid Crisis,train
1385787228354273282,@ranikhet @BKanad @MahuaMoitra Lord Ornob will sentence first and then give  date for screaming.,0,NONE,Covid Crisis,train
1386144653657853957,@ranikhet @MahuaMoitra What's step in? He is silent these days .he has criminal case against him . New SC Won't believe his jounalism,0,NONE,Covid Crisis,train
1385780823983489024,@MahuaMoitra Supreme comedy of India,1,HOF,Covid Crisis,train
1385780850898333696,@MahuaMoitra WB tv 📺 channel should expose BJP government mismanagement,0,NONE,Covid Crisis,train
1385795644963450884,@hoorsheikh_fiza @MahuaMoitra People sitting in power should be questioned about the present situation .,0,NONE,Covid Crisis,train
1385807365354573825,"@hoorsheikh_fiza @MahuaMoitra Don't worry ! In Fact BJP will Expose TMC' s Tolabaj ,Cut money,Syndicate, Commition  Club  after 2nd May...",0,NONE,Covid Crisis,train
1385858196342857728,@hoorsheikh_fiza @MahuaMoitra What about mosque and clerics? Expose,0,NONE,Covid Crisis,train
1386138072383770626,@hoorsheikh_fiza @MahuaMoitra 👍,0,NONE,Covid Crisis,train
1386141905801515012,"@hoorsheikh_fiza @MahuaMoitra 👍 Mam , President appoints N.V. Ramana as CJI with effect from April 24 . Now game changing day has come",0,NONE,Covid Crisis,train
1385932630751793158,"@hoorsheikh_fiza @MahuaMoitra Madam update yourself, health is state subject in federal system.",0,NONE,Covid Crisis,train
1385941957680123908,@hoorsheikh_fiza @MahuaMoitra Except Kolkata Tv all are purchased ( ? ) or threatened by BJP’s government not to expose the nasty stinking BJP’s actions and character of their leaders .,0,NONE,Covid Crisis,train
1386501431021105154,@hoorsheikh_fiza @MahuaMoitra Cut money government,0,NONE,Covid Crisis,train
1385781513023672324,"@hoorsheikh_fiza @MahuaMoitra Do you think so.......
Media ka big role hai Modi ko PM bnane me aur BJP ko srkar",0,NONE,Covid Crisis,train
1385780853435813892,@MahuaMoitra After May 2 Didi need...,0,NONE,Covid Crisis,train
1385780857454034949,"@MahuaMoitra Why are you there ??Bus modi aaygea oxygen laayega,only waiting for this ??",0,NONE,Covid Crisis,train
1385780890903597060,"@MahuaMoitra BC they had no plan...so big daddy came in to save small daddy... otherwise image would have ruined... understand this....IMAGE!!! That's what they all care...
we wish some white personality had twitted this time too then may be they would have taken steps early",0,NONE,Covid Crisis,train
1385780900206501890,@MahuaMoitra I wish it was 🤣,0,NONE,Covid Crisis,train
1385780964618502147,@MahuaMoitra Need of an hour is oxygen not 5 kg food grain.,0,NONE,Covid Crisis,train
1385781003692638211,@MahuaMoitra this is purely EYE WASH,0,NONE,Covid Crisis,train
1385781161209712644,"@MahuaMoitra * Then it was heard overnight...
* And in case of Kangna, The HC there, even chided state authorities for questioning her (for more than two hours.)",0,NONE,Covid Crisis,train
1385781217807671296,@MahuaMoitra All r sold,0,NONE,Covid Crisis,train
1385781245922086915,@MahuaMoitra 😆😆,0,NONE,Covid Crisis,train
1385781375920263171,@MahuaMoitra yes,0,NONE,Covid Crisis,train
1385781655919480835,@MahuaMoitra Madam-Oxygen is not for Arnab or BJP Netas..it’s for ordinary people who need to wait..,0,NONE,Covid Crisis,train
1385781670880546819,"@MahuaMoitra हैं न कामल??
काश हिंदुस्तान की गरीब जनता भीअर्णव गोस्वामी की तरह रसूख वाला होता ।",0,NONE,Covid Crisis,train
1385781687993323521,@MahuaMoitra SC - SUPREME CIRCUS 😁,1,HOF,Covid Crisis,train
1385781749431472129,@MahuaMoitra Very funny.,0,NONE,Covid Crisis,train
1385781864862928898,"@MahuaMoitra It is like Bobdejis pants are going down and it is decided by the competent authority that he can fix it in next meeting

https://t.co/OzQ0nGpmUc",1,HOF,Covid Crisis,train
1385785062520545281,@RenishDr @MahuaMoitra 😄😃,1,HOF,Covid Crisis,train
1385787104249085957,@RenishDr @MahuaMoitra Caught with his pants down 😀,1,HOF,Covid Crisis,train
1385792532399878144,@RenishDr @MahuaMoitra Or deliberately lowered to be bu**ered?,1,HOF,Covid Crisis,train
1385826889672048640,@RenishDr @MahuaMoitra Criminal as Chef Judge,1,HOF,Covid Crisis,train
1385928177629818881,"@RenishDr @MahuaMoitra How ppl know its time for lunch

Kids-look at the watch
Men-keep alarm
Legends-Stomach shrinks n pants drop!",1,HOF,Covid Crisis,train
1386138475330637827,@RenishDr @MahuaMoitra Lol,1,HOF,Covid Crisis,train
1385781870034526210,"@MahuaMoitra black marketing of vaccine by Durgapur Healthworld hospital
general public are denied for vaccination while special people are vaccinated by HW hospital durgapur .WB govt should deploy nodel officer at all vaccination centre",0,NONE,Covid Crisis,train
1385781977702440970,@MahuaMoitra Death does not discriminate https://t.co/Iy2EsHdniq,0,NONE,Covid Crisis,train
1385782060883746819,"@MahuaMoitra Mortality rate in the worst hit states is upward of 6%, still the Government does not own up !!",0,NONE,Covid Crisis,train
