text,label,source,lang_pair,text_original,noise_level
gedam14 yeh tumhar liy nhi tha priti har baar har cheez mein poke krna jroori thi jisk liy da voh,0,semeval2020,hi-en,gedam14 yeh tumhar liy nhi tha priti har baar har cheez mein poke krna jroori thi jisk liy tha voh,low
tu pitega aaj pakka 🤣🤣 n't even know hell calculus 😐 human u know nan,0,semeval2020,hi-en,tu pitega aaj pakka 🤣🤣 n't even know hell calculus 😐 human u know nan,low
goli maaro 08-oct mareng teb khud hii nahi aayeng pathar leke aur aay bhi sidha goli rajnathsingh,0,semeval2020,hi-en,goli maaro 08-oct mareng tab khud hii nahi aayeng pathar leke aur aay bhi sidha goli rajnathsingh,low
gosht khane se koi problem nahi hai kissi ko ye log templ premis beth ke ghost kha rah,0,semeval2020,hi-en,gosht khane se koi problem nahi hai kissi ko ye log templ premis beth ke ghost kha rah,low
patrag uah prove bro ye nahi bola ke pada likha hi dimag wala,0,semeval2020,hi-en,patrag wah prove bro ye nahi bola ke pada likha hi dimag wala,low
reject ioron kahi ka nan,0,semeval2020,hi-en,reject moron kahi ka nan,low
pa kistanzindabad pakarmyzindabad gumnam hero zindabad dabang hero nan,0,semeval2020,hi-en,pakistanzindabad pakarmyzindabad gumnam hero zindabad dabang hero nan,low
matter result alway remain leader ❤️ & alway uh proud say 😊 हम फिर लड़ेंगे और… nan,0,semeval2020,hi-en,matter result alway remain leader ❤️ & alway proud say 😊 हम फिर लड़ेंगे और… nan,low
kabhi ins ratri jagran ke loy jagah mangna ghanta bhi ni milegi hindu hi h ji aisa,0,semeval2020,hi-en,kabhi ins ratri jagran ke loy jagah mangna ghanta bhi ni milegi hindu hi h ji aisa,low
ptm go agenda banandarrestptm harray plz 🙏🙏🙏🙏🙏🙏🙏🙏,0,semeval2020,hi-en,ptm go agenda banandarrestptm harray plz 🙏🙏🙏🙏🙏🙏🙏🙏,low
sir aap bahut bahut achha kavi hai aap ek kavita ais likhia jo,0,semeval2020,hi-en,sir aap bahut bahut achha kavi hai aap ek kavita ais likhia jo,low
u n't mention godi media jo pichhl 5 saala main bjp ki godi se utra hi naheen nan,0,semeval2020,hi-en,u n't mention godi media jo pichhl 5 saala main bjp ki godi se utra hi nahi nan,low
sookh sir nice nan,0,semeval2020,hi-en,sookh sir nice nan,low
ye kya hri maa apk assembl ek member ki jeet ki khushi hazaro loog pareshan hue hai ye umid nahi,0,semeval2020,hi-en,ye kya hai maa apk assembl ek member ki jeet ki khushi hazaro loog pareshan hue hai ye umid nahi,low
ek tou bc usko match nahi khelaya jab ke usk record bs uest indi itna acha hai uper se usko 12 mein bhi umm nahi rak,0,semeval2020,hi-en,ek tou bc usko match nahi khelaya jab ke usk record vs west indi itna acha hai uper se usko 12 mein bhi nahi rak,low
also intellig know spread lie tera kuch nahi chaln wala baap aya hai home pe nan,0,semeval2020,hi-en,also intellig know spread lie tera kuch nahi chaln wala baap aya hai home pe nan,low
isliy bolt hain congress raaj anpadh reht gay log ye gyan matdata suchi relees hote,0,semeval2020,hi-en,isliy bolt hain congress raaj anpadh reht gay log ye gyan matdata suchi releas hote,low
jhoot gali galoch hindu muslim ashlil anth bhakt k comment ye desh bhakti hai,0,semeval2020,hi-en,jhoot gali galoch hindu muslim ashlil andh bhakt k comment ye desh bhakti hai,low
valuetim valuelif guru g teach us hme hr umr ke liy tyar rehna chahiy g ht nan aah,0,semeval2020,hi-en,valuetim valuelif guru g teach us hme hr umr ke liy tyar rehna chahiy g ht nan,low
relhan india domino 's vri lazi servic nowaday lagta h ye v congress support hai dukh ubhar ni pae hai nan,0,semeval2020,hi-en,relhan india domino 's vri lazi servic nowaday lagta h ye v congress support hai dukh ubhar ni pae hai nan,low
ladi love come ulta ask stuff like work love nan,0,semeval2020,hi-en,ladi love come ulta ask stuff like work love nan,low
idhar nahi bolog hindu man muslim man ? ? ? hypocrit nan,0,semeval2020,hi-en,idhar nahi bolog hindu man muslim man ? ? ? hypocrit nan,low
beef lynch hindu-musalman mandir & pakistan bring huge vote care ec,0,semeval2020,hi-en,beef lynch hindu-musalman mandir & pakistan bring huge vote care ec,low
aj ka kid segment best tha 😁😍 rus ahmad ny apku eid py apni sath ly kr hi jana hai apni ghr 😂 nan,0,semeval2020,hi-en,aj ka kid segment best tha 😁😍 bus ahmad ny apku eid py apni sath ly kr hi jana hai apni ghr 😂 nan,low
aazadi ke aandolan ke time ye bjp rss wale goro ki chat rahe lekin aaj ebm ke,0,semeval2020,hi-en,aazadi ke aandolan ke time ye bjp rss wale goro ki chat rahe lekin aaj evm ke,low
rinc last one month laila also oont majnoo pich pich 😔 bhav hi nahi de rhi bc 😞 nan,0,semeval2020,hi-en,sinc last one month laila also oont majnoo pich pich 😔 bhav hi nahi de rhi bc 😞 nan,low
rssbldc2018type arre ye sarkar berojgaro ke muddo par chunav jeet jati par chunav ke bad unh dardar ki toka,0,semeval2020,hi-en,rssbldc2018type ye sarkar berojgaro ke muddo par chunav jeet jati par chunav ke bad unh dardar ki toka,low
iss bhosdiwal ko koi bta ki ye jaat paat wale mudd se uth kr desh ki soch lete 01-feb mp ink err bhi aa jate,0,semeval2020,hi-en,iss bhosdiwal ko koi bta ki ye jaat paat wale mudd se uth kr desh ki soch lete 01-feb mp ink bhi aa jate,low
2/ kisi bhi time kuch bada hadasa ho sakta hai traiffic polic bhi kuch nahi karti unh rokn ke lie pleas,0,semeval2020,hi-en,2/ kisi bhi time kuch bada hadasa ho sakta hai traiffic polic bhi kuch nahi karti unh rokn ke lie pleas,low
istikhara real seek allah give readi might hurt know arre nan,0,semeval2020,hi-en,istikhara real seek allah give readi might hurt know nan,low
hopkinton abbi jay win individu crown south golf qualifi,0,semeval2020,hi-en,hopkinton abbi jay win individu crown south golf qualifi,low
digwijay ji ko umm ais hi chunaw harn ka tension ab dusra bhi tension de gya sant ne wo ye ki,0,semeval2020,hi-en,digwijay ji ko ais hi chunaw harn ka tension ab dusra bhi tension de gya sant ne wo ye ki,low
aik philosophi shuroo kr deti tum 😟😂 bura waqt ka lena dena sb se hota hai 😔 tum bura wqt ho ? 😒 nan,0,semeval2020,hi-en,aik philosophi shuroo kr deti tum 😟😂 bura waqt ka lena dena sb se hota hai 😔 tum bura wqt ho ? 😒 nan,low
glori abba father 😇💕 feel bless surreal ad feel overwhelm 🌹💕 god good,0,semeval2020,hi-en,glori abba father 😇💕 feel bless surreal ad feel overwhelm 🌹💕 god good,low
nct127 superhuman superhuman eweri song fkn album took wig away stream jet lag nan,0,semeval2020,hi-en,nct127 superhuman superhuman everi song fkn album took wig away stream jet lag nan,low
congratul 🍾 mr maga ñ proud owner singl stori home 🏡 thank trust ! ! …,0,semeval2020,hi-en,congratul 🍾 mr maga ñ proud owner singl stori home 🏡 thank trust ! ! …,low
ser e aam logo sa nahi mil rha sens special peopl may sa,0,semeval2020,hi-en,ser e aam logo sa nahi mil rha sens special peopl may sa,low
aap sab khud ke brain khud ke vibhag & govern pr chalay futur & busi matter pe nhi es yogya umm nhi nan,0,semeval2020,hi-en,aap sab khud ke brain khud ke vibhag & govern pr chalay futur & busi matter pe nhi es yogya nhi nan,low
vika ki baat hi kab hui thi ye chunav hindu muslim kark pe jeeta gaya h gandhi ko galiy,0,semeval2020,hi-en,vika ki baat hi kab hui thi ye chunav hindu muslim kark pe jeeta gaya h gandhi ko galiy,low
deepika006 ye kaha se mila 😂😂😂 arre nan,0,semeval2020,hi-en,deepika006 ye kaha se mila 😂😂😂 nan,low
nak santo ki waani puranata nahi hoti se modi ji theek h,0,semeval2020,hi-en,nak santo ki vaani puranata nahi hoti se modi ji theek h,low
boy eid day like tera dehan kidher hai tera hero idhr hai 😛😛😂😂😂😂,0,semeval2020,hi-en,boy eid day like tera dehan kidher hai tera hero idhr hai 😛😛😂😂😂😂,low
engin allama umm iqbal nay aik khwab dekha tha jo palistan ke uujood ka sabab bana nan,0,semeval2020,hi-en,engin allama iqbal nay aik khwab dekha tha jo pakistan ke wujood ka sabab bana nan,low
bangtan hi exact seventeen hour mop tear festa come festa merci nan,0,semeval2020,hi-en,bangtan hi exact seventeen hour mop tear festa come festa merci nan,low
bad habbit saaredinsonakuchnhikarnaendmeinrona 🌚 nan,0,semeval2020,hi-en,bad habbit saaredinsonakuchnhikarnaendmeinrona 🌚 nan,low
swaraj 1 sbse badi bt terrorist sadhvi pragya jeet gyi hament karkar ko shrap dene wali wah desh trakki krra hh nan,0,semeval2020,hi-en,swaraj 1 sbse badi bt terrorist sadhvi pragya jeet gyi hament karkar ko shrap dene wali wah desh trakki krra hh nan,low
jkt klo lagi sadisnya grep gagu 3jam 🙈 ato argo teri kena macet 1jam biasanya yg argo 17k nan,0,semeval2020,hi-en,jkt klo lagi sadisnya grep gagu 3jam 🙈 ato argo teri kena macet 1jam biasanya yg argo 17k nan,low
awesom experi thalapathi darbar shoot - nation award arre winner reveal,0,semeval2020,hi-en,awesom experi thalapathi darbar shoot - nation award winner reveal,low
ye apn suna hi hmm hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h aap logo k,0,semeval2020,hi-en,ye apn suna hi hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h aap logo k,low
hmm tujh jaanta hun tu kitna bada yoddha hai sala su,0,semeval2020,hi-en,hmm tujh jaanta hun tu kitna bada yoddha hai sala su,low
khokhr nae cahiy bc hd stream nam,0,semeval2020,hi-en,khokhr nae cahiy bc hd stream nan,low
offl sr super maa nan,0,semeval2020,hi-en,offl sr super maa nan,low
bangladesh agr jeeta pakistan k top 4 main k chanc bohat kam ho jani hain nan,0,semeval2020,hi-en,bangladesh agr jeeta pakistan k top 4 main k chanc bohat kam ho jani hain nan,low
thank pr shyd nhi b kj 'm stage jahan apk father n apk bhai b jus naam k hon 🌚🌚 phr smjh lo mri condit nan,0,semeval2020,hi-en,thank pr shyd nhi b kz 'm stage jahan apk father n apk bhai b jus naam k hon 🌚🌚 phr smjh lo mri condit nan,low
congratul sir big fan leadership nan,0,semeval2020,hi-en,congratul sir big fan leadership nan,low
koi janm hai mard koi janmi hai aurt sharir bhale ho fark ruh sabki ak hai ak hai jo ham sabhi vish,0,semeval2020,hi-en,koi janm hai mard koi janmi hai aurt sharir bhale ho fark ruh sabki ak hai ak hai jo ham sabhi vish,low
uditraj chal b ke ch @ ... tya sala nan hmm,0,semeval2020,hi-en,uditraj chal b ke ch @ ... tya sala nan,low
shri arvind shing love ji zindabaad zindabaad ✋ nan,0,semeval2020,hi-en,shri arvind shing love ji zindabaad zindabaad ✋ nan,low
🤗 peak innoc bel iev sometim miss childhood bad nasha corruptio,0,semeval2020,hi-en,🤗 peak innoc believ sometim miss childhood bad nasha corruptio,low
greenearthcampaign gurmeet ram rahim ji dera sacha sauda 134 welfar work gurmeetramrahim ji,0,semeval2020,hi-en,greenearthcampaign gurmeet ram rahim ji dera sacha sauda 134 welfar work gurmeetramrahim ji,low
happi pm narendar modi nan,0,semeval2020,hi-en,happi pm narendar modi nan,low
⛲️ 27 - love bitch ever gon na stop lobin u bitch use rlli intimid ur tall,0,semeval2020,hi-en,⛲️ 27 - love bitch ever gon na stop lovin u bitch use rlli intimid ur tall,low
shakal kissi bandar sy kml nahi hum sarfraz iss mamlay mai 1000 % support krtay hain tum dosro k bale pakro nan,0,semeval2020,hi-en,shakal kissi bandar sy kmm nahi hum sarfraz ko iss mamlay mai 1000 % support krtay hain tum dosro k ball pakro nan,low
iqbal129 pakistan born hokar pakistan ki hi thok gaya 5-0 se 😂🤣😂 nan,0,semeval2020,hi-en,iqbal129 pakistan born hokar pakistan ki hi thok gaya 5-0 se 😂🤣😂 nan,low
saal itna jalan koi baat nahi dozen burnol laga lo 😂 😂 nan,0,semeval2020,hi-en,saal itna jalan koi baat nahi dozen burnol laga lo 😂 😂 nan,low
lagta hai pagal hogaya hai ye jo modi ji ke pich pada hua hai gai ka mansh khake dimag thikan p,0,semeval2020,hi-en,lagta hai pagal hogaya hai ye jo modi ji ke pich pada hua hai gai ka mansh khake dimag thikan p,low
ye log kiun apna mazi bhool jatay hain 1999 k rinal shak bhi kia gaya tha aur isko banglad,0,semeval2020,hi-en,ye log kiun apna mazi bhool jatay hain 1999 k final par shak bhi kia gaya tha aur isko banglad,low
jodi tor daak shune keu na aash tobe ekla cholo rabindranath tagor jodi tor daak shune keu na aash tab bh nan,0,semeval2020,hi-en,jodi tor daak shune keu na aash tobe ekla cholo rabindranath tagor jodi tor daak shune keu na aash tab bh nan,low
wow dear prold kiya gali de ho aapn nan,0,semeval2020,hi-en,wow dear proud kiya gali de ho aapn nan,low
koi btaa de ye savarkar kon tha aur major achiev kya h uss ki jo log naam le rahi h nan,0,semeval2020,hi-en,koi btaa de ye savarkar kon tha aur major achiev kya h uss ki jo log naam le rahi h nan,low
came back jj store nj-wow-pakistan ka maza aagaya - nan,0,semeval2020,hi-en,came back jj store nj-wow-pakistan ka maza aagaya - nan,low
mirchi bhai teri tarbait bol rahi hai tu gsliyan nai de raha teri maa ne jo teri tarbait ki,0,semeval2020,hi-en,mirchi bhai teri tarbait bol rahi hai tu gsliyan nai de raha teri maa ne jo teri tarbait ki,low
namaloom take care soon ia shikare ko shikar mili ga zaroor happi hunt sea,0,semeval2020,hi-en,namaloom take care soon ia shikare ko shikar mili ga zaroor happi hunt sea,low
nach mere nagin paisa milega bhi timko aab nahi bacha payega doctor fake news nan,0,semeval2020,hi-en,nach mere nagin paisa milega bhi timko aab nahi bacha payega doctor fake news nan,low
mehta001 chandigarhamritsarchandigarh review 🤩🤩🤩🔥🔥🔥 love u mere ustaad g love u g dher sara pyaar movi lyi sade err nan,0,semeval2020,hi-en,mehta001 chandigarhamritsarchandigarh review 🤩🤩🤩🔥🔥🔥 love u mere ustaad g love u g dher sara pyaar movi lyi sade nan,low
agar flop ihi hui toh tu apn maa baap ka alsi beta nhi flop toh bhaiain tera account mein 10000 r,0,semeval2020,hi-en,agar flop nhi hui toh tu apn maa baap ka alsi beta nhi flop toh bhaiain tera account mein 10000 r,low
bachii boy 1 bhai tu cigarett chhorn wala tha na boy 2 arre mar gya bhai ; __ ; boy 1 koun boy 2 motiv nan,0,semeval2020,hi-en,bachii boy 1 bhai tu cigarett chhorn wala tha na boy 2 mar gya bhai ; __ ; boy 1 koun boy 2 motiv nan,low
16 hme zroorat nhi humn sikhism ko bahut studi kiya hai great guru,0,semeval2020,hi-en,16 hme zroorat nhi humn sikhism ko bahut studi kiya hai great guru,low
hariom com dont worri ab koi fayda nahi tumh bharat ratna kabhi nahi miln wala hai ... .😆😆😆😆😆😆 nan,0,semeval2020,hi-en,hariom com dont worri ab koi fayda nahi tumh bharat ratna kabhi nahi miln wala hai ... .😆😆😆😆😆😆 nan,low
ye chamcha kahi dikh nahi raha public palac mein mujh gaddar ka istifa chahiy,0,semeval2020,hi-en,ye chamcha kahi dikh nahi raha public palac mein mujh gaddar ka istifa chahiy,low
baaki ka pata nahi par ad dekh ke ye pata chal gaya hai ki ke paa ( le de ke ) 5 se zyaada sponso,0,semeval2020,hi-en,baaki ka pata nahi par ad dekh ke ye pata chal gaya hai ki ke paa ( le de ke ) 5 se zyaada sponso,low
0.2019 jeetat hi krantiv sakiiy ho gay gandhi ko gaaliya de k ye mahan ho jaan umm waal h jais vi pakch,0,semeval2020,hi-en,0.2019 jeetat hi krantiv sakriy ho gay gandhi ko gaaliya de k ye mahan ho jaan waal h jais vipakch,low
sooooo tire match ppl energi ab fwm fwm half way shit ina way lol feel nan,0,semeval2020,hi-en,sooooo tire match ppl energi ab fwm fwm half way shit ina way lol feel nan,low
kuch aisa kro sirji aapki entri dhamakedar ho desh k rastrawadi logo k dil aapk lie jyada pyar de,0,semeval2020,hi-en,kuch aisa kro sirji aapki entri dhamakedar ho desh k rastrawadi logo k dil aapk lie jyada pyar de,low
modi ji jeet ki bhaut bhaut subhkamanay modi ji sabs phale delhi jo laghu udyog per seel ki jo talwar latki,0,semeval2020,hi-en,modi ji jeet ki bhaut bhaut subhkamanay modi ji sabs phale delhi jo laghu udyog per seel ki jo talwar latki,low
en ya krna capac ni yaha pmln ka koe krta tu un ka ran di rona ni khtam huna tha nan,0,semeval2020,hi-en,en ya krna ke capac ni yaha pmln ka koe krta tu un ka randi rona ni khtam huna tha nan,low
nahi ho saki hat trick realli bhout auri ball thi kabhi bhi asi ball par wicket nahi milti nzvsl cwc19 nan,0,semeval2020,hi-en,nahi ho saki hat trick realli bhout buri ball thi kabhi bhi asi ball par wicket nahi milti nzvsl cwc19 nan,low
chavhaji musalman kehtahai gaiy ke naam pe musalman ko hatya kiyajaaraa haina hindu vo ko k,0,semeval2020,hi-en,chavhaji musalman kehtahai gaiy ke naam pe musalman ko hatya kiyajaaraa haina hindu vo ko k,low
proud moment goa congrat bhau,0,semeval2020,hi-en,proud moment goa congrat bhau,low
ekdm sahi kha tumn dipika ki chut ka jo grm mut hoga uska mza hi alg hoga aur huma ki bdi gori lal ched vali gand se nikala mal nan,0,semeval2020,hi-en,ekdm sahi kha tumn dipika ki chut ka jo grm mut hoga uska mza hi alg hoga aur huma ki bdi gori lal ched vali gand se nikala mal nan,low
talk friend vote modi bjp even n't know nam,0,semeval2020,hi-en,talk friend vote modi bjp even n't know nam,low
stat pad karay ge tau team mein aay ge wi wali game k liy nan,0,semeval2020,hi-en,stat pad karay ge tau team mein aay ge wi wali game k liy nan,low
habbet ohot mushkil muslim ka dushman kafir nhi muslim khoud ha nan,0,semeval2020,hi-en,habbet bhot mushkil muslim ka dushman kafir nhi muslim khoud ha nan,low
🔝 ( hmm salman khan ) ( ✖╭╮✖ ) best fight ( ✖╭╮✖ ) scene 〣 ( ºδº ) 〣 movi see 🔝 instagram photo ( ✖╭╮✖ ) 🔝 nan,0,semeval2020,hi-en,🔝 ( salman khan ) ( ✖╭╮✖ ) best fight ( ✖╭╮✖ ) scene 〣 ( ºδº ) 〣 movi see 🔝 instagram photo ( ✖╭╮✖ ) 🔝 nan,low
may allah curs shia rawafidh uksimbillah jew be tter aqeedah kuffar nan,0,semeval2020,hi-en,may allah curs shia rawafidh uksimbillah jew better aqeedah kuffar nan,low
maa ka koi mulakan nehi hota jo maa dia hai desh ko anmol hira inka kor kalpane nehi kiya jata koi sa,0,semeval2020,hi-en,maa ka koi mulakan nehi hota jo maa dia hai desh ko anmol hira inka koi kalpana nehi kiya jata koi sa,low
congratul narendra modi umm ji 2 prime ministerof india karna aap se ek baat karna cha,0,semeval2020,hi-en,congratul narendra modi ji 2 prime ministerof india karna aap se ek baat karna cha,low
nahi arre ... ... @ nitin gadkari ji hongey 2024 pm sahji ka koi tod nhi gadkari ji ka jod nhi nan,0,semeval2020,hi-en,nahi ... ... @ nitin gadkari ji hongey 2024 ke pm sahji ka koi tod nhi gadkari ji ka jod nhi nan,low
congress pa rti ko kya yah gho shna nahi kar deni chahiy ki agl kisi bhi,0,semeval2020,hi-en,congress parti ko kya yah ghoshna nahi kar deni chahiy ki agl kisi bhi,low
sala boss alway right waalo ko bulaya hai bas 😅 nan,0,semeval2020,hi-en,sala boss alway right waalo ko bulaya hai bas 😅 nan,low
bjp sharkar hone ke bad bhi,0,semeval2020,hi-en,bjp sharkar hone ke bad bhi,low
hope statement given pm narend modi sabkasath sabka vika sabka visva welcom ( pm ) narend modi ji nan,0,semeval2020,hi-en,hope statement given pm narend modi sabkasath sabka vika sabka visva welcom ( pm ) narend modi ji nan,low
miran shah pak fauj ki check post pr ptm k mna mohsin dawar ki sathiyo k hamrah fire pak fauj k khilaf naray bazi ki nan,0,semeval2020,hi-en,miran shah pak fauj ki check post pr ptm k mna mohsin dawar ki sathiyo k hamrah fire pak fauj k khilaf naray bazi ki nan,low
well done bravo plz spread peopl understand law still jungl raaj nan,0,semeval2020,hi-en,well done bravo plz spread peopl understand law still jungl raaj nan,low
congress maidan chor ke bhaag gayi aap bhi bhag lo chacha yaha kuch na bacha arre jyoti,0,semeval2020,hi-en,congress maidan chor ke bhaag gayi aap bhi bhag lo chacha yaha kuch na bacha jyoti,low
tu bhai apna raul vinci ko sambhal suna khud ko hi r,0,semeval2020,hi-en,tu bhai apna raul vinci ko sambhal suna khud ko hi r,low
soniaji want say yaad sadhavi ke saat jo bhi hua hai mai arre uss pyaar karta hu use meri shaadi bhi hui arre,0,semeval2020,hi-en,soniaji want say yaad sadhavi ke saat jo bhi hua hai mai uss pyaar karta hu use meri shaadi bhi hui,low
jo tum onlin dekht aah ho vahi ad mei dikhta hai iss se jya da clear uh koi nahi,0,semeval2020,hi-en,jo tum onlin dekht ho vahi ad mei dikhta hai iss se jyada clear koi nahi,low
zafar3 ne oper likha tha k ni hti n jo mrzi kaho nan,0,semeval2020,hi-en,zafar3 ne oper likha tha k ni hti n jo mrzi kaho nan,low
achcha huwa nahi bulaya bjp wale chhichhor hote hain vidhwa dekha nahi ki haramipan cha,0,semeval2020,hi-en,achcha huwa nahi bulaya bjp wale chhichhor hote hain vidhwa dekha nahi ki haramipan cha,low
punadiya ye sab hindibhasi ki galti jais hindi ka bahiskar kar rahe hindibhasi unka kyu,0,semeval2020,hi-en,punadiya ye sab hindibhasi ki galti jais hindi ka bahiskar kar rahe hindibhasi unka kyu,low
bakht11 iss desh congress jais neta bach hi err nhi adarshwadi paar batn v,0,semeval2020,hi-en,bakht11 iss desh congress jais neta bach hi nhi adarshwadi payar batn w,low
lov3 deeeead mbaku hut ohhhh 🥰🥰🥰 nam,0,semeval2020,hi-en,lov3 deeeead mbaku hot ohhhh 🥰🥰🥰 nan,low
cynic sure translat might isko pagal kutta ne kat liya nan,0,semeval2020,hi-en,cynic sure translat might isko pagal kutta ne kat liya nan,low
54 option support problem harnay ki nahi hai aah beshak,0,semeval2020,hi-en,54 option support problem harnay ki nahi hai beshak,low
yeah mom use see unk sath use watch 😊 nan,0,semeval2020,hi-en,yeah mom use see unk sath use watch 😊 nan,low
ask allah guid futur endeavour may alway make thing easi love fii sa,0,semeval2020,hi-en,ask allah guid futur endeavour may alway make thing easi love fii sa,low
sir fm hm eam dm deputi pm wud love see u one role presid post huaa purana iss,0,semeval2020,hi-en,sir fm hm eam dm deputi pm wud love see u one role presid post huaa purana iss,low
chhina duh dhanush tod diya 3 rupay ka nuksaan kar diya jaao main nahi karta naatak vaatak,0,semeval2020,hi-en,chhina duh dhanush tod diya 3 rupay ka nuksaan kar diya jaao main nahi karta naatak vaatak,low
perform chandihavan encourag one achiev accomplish life beat obssruct impedi nan,0,semeval2020,hi-en,perform chandihavan encourag one achiev accomplish life beat obstruct impedi nan,low
halloween soo beauti indian jal rhay hain dhek ke nan,0,semeval2020,hi-en,halloween soo beauti indian jal rhay hain dhek ke nan,low
india rss way gazawa e hind someon eksplain,0,semeval2020,hi-en,india rss way gazawa e hind someon explain,low
teacher class koi tiffin nhi khye gh * pich seat wale harami bche * uh,0,semeval2020,hi-en,teacher class koi tiffin nhi khye gh * pich seat wale harami bche *,low
sorri 15 ka mtlab ye nhi hai k 1214am tk bakwaa krti raho umm nan,0,semeval2020,hi-en,sorri 15 ka mtlab ye nhi hai k 1214am tk bakwaa krti raho nan,low
salari chahiy 2019 ka gas chahiy 2014 ka vow kya joke mara dhanya prabhu nan,0,semeval2020,hi-en,salari chahiy 2019 ka gas chahiy 2014 ka wow kya joke mara dhanya prabhu nan,low
jhothu ki peidauaro mahat muhammad ki ye pic 3..4 saal pehl ki hein jab wo wazeer e azam nahi th,0,semeval2020,hi-en,jhothu ki peidawaro mahat muhammad ki ye pic 3..4 saal pehl ki hein jab wo wazeer e azam nahi th,low
itn sast kahi nhi miltemay ye sirf ap ko discount diya ho,0,semeval2020,hi-en,itn sast kahi nhi miltemay ye sirf ap ko discount diya ho,low
generalon ka ihtsaab krni ki tmhari baap bi himat hy nan,0,semeval2020,hi-en,generalon ka ihtsaab krni ki tmhari baap bhi himat hy nan,low
raj bhain ki aankh realli n't know even idea damn nan,0,semeval2020,hi-en,raj bhain ki aankh realli n't know even idea damn nan,low
lekhi khud toh mrdi ke naam err pr jeeti hai ..🤣🤣🤣 logo ne modi ke chakker mei ajay makan ko hara dia,0,semeval2020,hi-en,lekhi khud toh modi ke naam pr jeeti hai ..🤣🤣🤣 logo ne modi ke chakker mei ajay makan ko hara dia,low
ye tumhar jaish soch wale hi kol sakt hai janta ne chupchap vote diya awr,0,semeval2020,hi-en,ye tumhar jaish soch wale hi bol sakt hai janta ne chupchap vote diya awr,low
rathe aap haar ho unhi dallo ki dalali ki wajah se yeh abhi bhi video bana bana ke be cht,0,semeval2020,hi-en,rathe aap haar ho unhi dallo ki dalali ki wajah se yeh abhi bhi video bana bana ke becht,low
sometim block bless tri find good one person use 😌😌 nin,0,semeval2020,hi-en,sometim block bless tri find good one person use 😌😌 nan,low
thand rakkho go happen arora ji nan,0,semeval2020,hi-en,thand rakkho go happen arora ji nan,low
aamra dada ke baar tum rumor failata hai tumko lotka dega ped pe mordor democraci chomdi ka doctor nan,0,semeval2020,hi-en,aamra dada ke baar tum rumor failata hai tumko lotka dega ped pe mordor democraci chomdi ka doctor nan,low
good morn god sant dr singh ji insan 🙏🙏 pleas bless & famili & sewa simra,0,semeval2020,hi-en,good morn god sant dr singh ji insan 🙏🙏 pleas bless & famili & sewa simra,low
chotu tu wikipedia hailook makeup man mat bannyeh tera kepart nahi hai nan,0,semeval2020,hi-en,chotu tu wikipedia hailook makeup man mat bannyeh tera depart nahi hai nan,low
aap kalpana karo agar ye log musalman hote aur sadhuo ka liba pahen ke bhuk maang rahe hote ab tak,0,semeval2020,hi-en,aap kalpana karo agar ye log musalman hote aur sadhuo ka liba pahen ke bhuk maang rahe hote ab tak,low
day baad eid ke melay err khare lene new friend bahut saari eidi hogi 🤣🤣🤣 nan,0,semeval2020,hi-en,day baad eid ke melay khare lena new friend bahut saari eidi hogi 🤣🤣🤣 nan,low
khud hi maaro aur khud hi shahe ka laqab ye kaisi chahdat hai agr muktarama ben,0,semeval2020,hi-en,khud hi maaro aur khud hi shahe ka laqab ye kaisi shahdat hai agr mukhtarama ben,low
bjp ummid h sarkar rojgar k liy bhi kadam badygi bjp karykarta apn apn shetro sarkar ki yojnao ko,0,semeval2020,hi-en,bjp ummid h sarkar rojgar k liy bhi kadam badygi bjp karykarta apn apn shetro sarkar ki yojnao ko,low
bhak dk bos dk 🤬🤬🤬 . aah sharm nahi hai tumko nan,0,semeval2020,hi-en,bhak dk bos dk 🤬🤬🤬 . sharm nahi hai tumko nan,low
abey dubey ji school ka naam bata sakt ho nan,0,semeval2020,hi-en,abey dubey ji school ka naam bata sakt ho nan,low
conggratul dr roya derwish 'm proud mungrad19,0,semeval2020,hi-en,congratul dr roya derwish 'm proud mungrad19,low
pukhtana na kr like agar koi,0,semeval2020,hi-en,pukhtana na kr like agar koi,low
tangina im excit art year hahaha matatapo ko na sya jsandlajsnkslaj nan,0,semeval2020,hi-en,tangina im excit art year hahaha matatapo ko na sya jsandlajsnkslaj nan,low
dikhao apna mtm today day show us surviv nan,0,semeval2020,hi-en,dikhao apna mtm today day show us surviv nan,low
takleef ho rahi hai bh okn nahi milega 😂 rule k log paisa vipakash ko boln na dia jae iska pay kart hai 😂 ab,0,semeval2020,hi-en,takleef ho rahi hai bhokn nahi milega 😂 rule k log paisa vipakash ko boln na dia jae iska pay kart hai 😂 ab,low
lagta congressi na samj log ab tak har sadmes bahar nahi nikl hi agl har ki tay ri jut gay zhuth log nan,0,semeval2020,hi-en,lagta congressi na samj log ab tak har sadmes bahar nahi nikl hi agl har ki tayri jut gay zhuth log nan,low
u decid leav polit pap pu loos amethi mard ho aur mard ki juban hai polit ch nan,0,semeval2020,hi-en,u decid leav polit pappu loos amethi mard ho aur mard ki juban hai polit ch nan,low
