text,label,source,lang_pair,text_original,noise_level
haupi birthday maddi kais kahu tuzs rehna hai tere dil 💞 rhtdm 💞,0,semeval2020,hi-en,happi birthday maddi kais kahu tuzs rehna hai tere dil 💞 rhtdm 💞,medium
humar desh ke pmoi shree modi ji jish tarah ahp ko jaat paat se uth oar logo ne janmat diya hai ushi tarah aap se,0,semeval2020,hi-en,humar desh ke pmoi shree modi ji jish tarah aap ko jaat paat se uth kar logo ne janmat diya hai ushi tarah aap se,medium
savidhan savidhan karog tumhara bap bhi trust tum pe nahi karega savidhan jaha vaha rahega tum,0,semeval2020,hi-en,savidhan savidhan karog tumhara bap bhi trust tum pe nahi karega savidhan jaha vaha rahega tum,medium
manmj tiwari ji ki aitihasik jeet par bahut bahut badhai sabhi delhi vasiyo ka dhanyabaad,0,semeval2020,hi-en,manoj tiwari ji ki aitihasik jeet par bahut bahut badhai sabhi delhi vasiyo ka dhanyabaad,medium
love high toward trust belieb 1 corinthian 1013 king jame version ( kjv ) 13 ha,0,semeval2020,hi-en,love high toward trust believ 1 corinthian 1013 king jame version ( kjv ) 13 ha,medium
tu kutt ki bacha bhokt reh aur apni aukat batat,0,semeval2020,hi-en,tu kutt ki bacha bhokt reh aur apni aukat batat,medium
's clear wo n't minist modi 2 0 govern indian around world miss nan,0,semeval2020,hi-en,'s clear wo n't minist modi 2 0 govern indian around world miss nan,medium
sarfaraz ramzan main 1 run 70 k blrabar hota hay humn run thek bnay thay ab goron uh ko nahi pata hum kia katen 😁😁😁 nam,0,semeval2020,hi-en,sarfaraz ramzan main 1 run 70 k barabar hota hay humn run thek bnay thay ab goron ko nahi pata hum kia karen 😁😁😁 nan,medium
kya desh ka bhla kreng model ki taroh sanasad jaa rhe err h simplic bhi honi cahiy nan,0,semeval2020,hi-en,kya desh ka bhla kreng model ki tarah sanasad jaa rhe h simplic bhi honi cahiy nan,medium
lo bhai yeh papou hai ki manka nahi fir comedi suru kar diya bhai pappu ab bhi nahi sa,0,semeval2020,hi-en,lo bhai yeh pappu hai ki manta nahi phir comedi suru kar diya bhai pappu ab bhi nahi sa,medium
licious cheer luv know someon els far wors bella 😘 nan,0,semeval2020,hi-en,licious cheer luv know someon els far wors bella 😘 nan,medium
congratul bhot bhot badhai aur subhkamnay sir aap sbhi ko nan,0,semeval2020,hi-en,congratul bhot bhot badhai aur subhkamnay sir aap sbhi ko nan,medium
twt rm good speaker hand sezi mental bts realli lucki leader 😭😍 nan,0,semeval2020,hi-en,twt rm good speaker hand sexi mental bts realli lucki leader 😭😍 nan,medium
aap jar bhi aelhi mein hsn aaps milunga miln ka bahut dik kar raha hai ma noj mithal bhu-it 81 batch mechan nan,0,semeval2020,hi-en,aap jab bhi delhi mein hon aaps milunga miln ka bahut dil kar raha hai manoj mithal bhu-it 81 batch mechan nan,medium
life understand kaptan sit like tyaari bhi nhi hai exam bhi sirrr pr gay hein umm nan,0,semeval2020,hi-en,life understand kaptan sit like tyaari bhi nhi hai exam bhi sirrr pr gay hein nan,medium
thinker arey mere jhantu agar eacount fake nahi tha gujarat high court ne fir tadipar,0,semeval2020,hi-en,thinker arey mere jhantu agar encount fake nahi tha gujarat high court ne fir tadipar,medium
ordin ko tear karna bhi dictatorship hi thi haar ko maniy aur mahnat kark agay bde nahi pata nahi phir kya hoga nan,0,semeval2020,hi-en,ordin ko tear karna bhi dictatorship hi thi haar ko maniy aur mahnat kark agay bde nahi pata nahi phir kya hoga nan,medium
420 sunny568 bk2452 k allah tumi arre hmesha khush rkhi aur aisi rho q nan,0,semeval2020,hi-en,420 sunny568 bi2452 k allah tumi hmesha khush rkhi aur aisi rho q nan,medium
katarina entri srk veer zaara love look handsom cute charm,0,semeval2020,hi-en,katarina entri srk veer zaara love look handsom cute charm,medium
shame shame policemen hamara samaaj kidhar ja raha hai hamar sanskar kahan kho gay,0,semeval2020,hi-en,shame shame policemen hamara samaaj kidhar ja raha hai hamar sanskar kahan kho gay,medium
dear modiji appn student k stipend badhadi achha batt hain filpn apn uh ye kam per hamar desh main kab hoga,0,semeval2020,hi-en,dear modiji appn student k stipend badhadi achha batt hain filpn apn ye kam per hamar desh main kab hoga,medium
wish happi birthday sir mata rani sadeo aap par apni kripa bunay rakh 🙏🎂 nan,0,semeval2020,hi-en,wish happi birthday sir mata rani sadeo aap par apni kripa banay rakh 🙏🎂 nan,medium
bohat pakhtono ko pashtunistaan ka nasha charha howa hai aj kal hosh umm mein jao wrna sach ki mar parh gi bar nan,0,semeval2020,hi-en,bohat pakhtono ko pashtunistaan ka nasha charha howa hai aj kal hosh mein jao wrna sach ki mar parh gi bar nan,medium
salmankhan archanapuransingh kapil sharma comedi show 😍👌 show telecast weekend thekapilsharmashow k nan,0,semeval2020,hi-en,salmankhan archanapuransingh kapil sharma comedi show 😍👌 show telecast weekend thekapilsharmashow k nan,medium
yr 90 k dor ka ek song ha jis adnan iami na mujahid k para play keya adnan umm sami ka wo umm song err yad ha zaror,0,semeval2020,hi-en,yr 90 k dor ka ek song ha jis adnan sami na mujahid k part play keya tha adnan sami ka wo song yad ha zaror,medium
abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe nan,0,semeval2020,hi-en,abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe nan,medium
aqal aah k paidal bhi ye hi eol rha hu ye hindu muslim nhi hai jisn ye tweet k,0,semeval2020,hi-en,aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisn ye tweet k,medium
krishna 😂😂🤣🤣🤣🤣 report chutiya hote h pata tha ye kuch jyaada hi ho gaya nan,0,semeval2020,hi-en,krishna 😂😂🤣🤣🤣🤣 report chutiya hote h pata tha ye kuch jyaada hi ho gaya nan,medium
rrat pe thak k gira hun twe haua puchti ha ap dasht mai q aay thi wehshat k baghear ( love life ) nan,0,semeval2020,hi-en,reat pe thak k gira hun twe hawa puchti ha ap dasht mai q aay thi wehshat k baghear ( love life ) nan,medium
u r right sir hum sarvey vaha se chalu kare jaha se sp-bsp aur tmc jite hai nda uh ki 350+ bahut time lagega nan,0,semeval2020,hi-en,u r right sir hum sarvey vaha se chalu kare jaha se sp-bsp aur tmc jite hai nda ki 350+ hai bahut time lagega nan,medium
sant rampal ke andhbhakt sleeper cell ki tarah hsi aiss pakhandi andhbhakktonn ka illaj kariy jo pakhand,0,semeval2020,hi-en,sant rampal ke andhbhakt sleeper cell ki tarah hai aiss pakhandi andhbhakktonn ka illaj kariy jo pakhand,medium
muje bi promot kro koi follow nhi badh rhe aditi hiker akanksha jr @ … nan,0,semeval2020,hi-en,muje bi promot kro koi follow nhi badh rhe aditi hiker akanksha jr @ … nan,medium
modiji time time chang come congress ka hath garibon sath abhoganyay ht nan,0,semeval2020,hi-en,modiji time time chang come congress ka hath garibon ke sath abhoganyay ht nan,medium
kisi ko apni tarhna mit samjho khali nam k muilim tarak fatah itni chaplosi hmm mat kero india ki,0,semeval2020,hi-en,kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki,medium
best wish pseudo atheist new countri advanc bon boyag,0,semeval2020,hi-en,best wish pseudo atheist new countri advanc bon voyag,medium
parti se maal leke bech k apni sale k record banan sa fayda tabhi h jab purani payment clear ke umm di ja,0,semeval2020,hi-en,parti se maal leke bech k apni sale k record banan sa fayda tabhi h jab purani payment clear ke di ja,medium
pakistan ja nahi aah sakti lekin gungaan wahi ke kr rahi hai ek yhan k log hai iahi rahs kar bh,0,semeval2020,hi-en,pakistan ja nahi sakti lekin gungaan wahi ke kr rahi hai ek yhan k log hai yahi rahe kar bh,medium
msd meri life hai ❤️❤️ ranveer meri duniya ❤️❤️ love much ❤️❤️ love life,0,semeval2020,hi-en,msd meri life hai ❤️❤️ ranveer meri duniya ❤️❤️ love much ❤️❤️ love life,medium
today prime minist narendra modi sworn world 's largest democraci morva ( hadaf ) panchamah gujara,0,semeval2020,hi-en,today prime minist narendra modi sworn world 's largest democraci morva ( hadaf ) panchamah gujara,medium
histori top 5 song - tum se hi main jahan rahoon introduc - tere bin sanu soniya,0,semeval2020,hi-en,histori top 5 song - tum se hi main jahan rahoon introduc - tere bin sanu soniya,medium
feselit ualu k pas achi shirt hoti hen main ne un kafi bar mngwai hai ship karachi nan umm,0,semeval2020,hi-en,feselit walu k pas achi shirt hoti hen main ne un se kafi bar mngwai hai ship karachi nan,medium
lord tum log ghatiya mental k ho ghatiya hi rahog tum india ka kuch bigad nan,0,semeval2020,hi-en,lord tum log ghatiya mental k ho ghatiya hi rahog tum india ka kuch bigad nan,medium
bjp ko badhai raja sthan ki janta bjp se kabhi naraj nahi thi vidhansabha ke elect,0,semeval2020,hi-en,bjp ko badhai rajasthan ki janta bjp se kabhi naraj nahi thi vidhansabha ke elect,medium
bhamana di nuyi jant di eh yaari ah jaan nalo yaari jatt nu piyari ah,0,semeval2020,hi-en,bhamana di nayi jatt di eh yaari ah jaan nalo yaari jatt nu piyari ah,medium
kya kareng agar musalmaano ko khud ka wajood bachana hai kud ke imaan ko salamat rakhna hai arre agar err abhi bhi u,0,semeval2020,hi-en,kya kareng agar musalmaano ko khud ka wajood bachana hai khud ke imaan ko salamat rakhna hai agar abhi bhi u,medium
chal ft 2 chainz & nicki jam - love n hennessi ( remix ) ( clean ) nan,0,semeval2020,hi-en,chal ft 2 chainz & nicki jam - love n hennessi ( remix ) ( clean ) nan,medium
mundna pass aj tak leakag band nahi hui h nangloi k pass ka kaam chal r nan,0,semeval2020,hi-en,mundka pass aj tak leakag band nahi hui h nangloi k pass ka kaam chal r nan,medium
lagta rai lubika aunti ko aaj muslim-muslim kheln ke pais mile hai aaj shaam chicken-shikan,0,semeval2020,hi-en,lagta hai lubika aunti ko aaj muslim-muslim kheln ke pais mile hai aaj shaam chicken-shikan,medium
world cup fananthem india made day oot amaz finger cross team india ckp toh hume,0,semeval2020,hi-en,world cup fananthem india made day lot amaz finger cross team india cup toh hume,medium
mlagk kyu tere baap ka ec hai bsdk saal dilli ki janta ne nanga kark eara tum umm paapiyo k,0,semeval2020,hi-en,mlagk kyu tere baap ka ec hai bsdk saal dilli ki janta ne nanga kark mara tum paapiyo k,medium
hallo ! ! ! sorri account nonaktif follow new account alya tan pleas unfollow thank ) nan,0,semeval2020,hi-en,hallo ! ! ! sorri account nonaktif follow new account alya tan pleas unfollow thank ) nan,medium
realli behav like children mujh bat nahi mili main kal se kheln nahi aaoonga nan,0,semeval2020,hi-en,realli behav like children mujh bat nahi mili main kal se kheln nahi aaoonga nan,medium
teri bachpan ki yaad 😂 😂 😂 😂 😂,0,semeval2020,hi-en,teri bachpan ki yaad 😂 😂 😂 😂 😂,medium
polici sad ( may share spread awaren nan,0,semeval2020,hi-en,polici sad ( may share spread awaren nan,medium
haha cant even spil goad write dumi nan,0,semeval2020,hi-en,haha cant even speel goad write dumi nan,medium
namaskar lata didi ji mai apk kathan se sau feesdi sehmat hoon lekin ye virodhi des ka gaddar ha,0,semeval2020,hi-en,namaskar lata didi ji mai apk kathan se sau feesdi sehmat hoon lekin ye virodhi desh ka gaddar ha,medium
patrag sambit bhai apka jaan khatr mai shayad ghar se kam nikly,0,semeval2020,hi-en,patrag sambit bhai apka jaan khatr mai hai shayad ghar se kam nikly,medium
ye nichant kaun hai samjh nahi aata ye kiski side say bol rha rai sala bada resourc hai everyday kisi n kis,0,semeval2020,hi-en,ye nishant kaun hai samjh nahi aata ye kiski side say bol rha hai sala bada resourc hai everyday kisi n kis,medium
modi ji ka sapath grahan samaroh dek lena se horror kuch nahi milega tujh fattttt ke hathhh ah jayegiii nen,0,semeval2020,hi-en,modi ji ka sapath grahan samaroh dekh lena se horror kuch nahi milega tujh fattttt ke hathhh aa jayegiii nan,medium
yadi dhara 370 35 par kuch nahn kia bahut a66a nahi hoga 2024 bjp ke lny rajyasabha bahumat bhi nahi hai nan,0,semeval2020,hi-en,yadi dhara 370 35 par kuch nahi kiya bahut a66a nahi hoga 2024 bjp ke liy rajyasabha bahumat bhi nahi hai nan,medium
hindu dharm ko nasht karn ka sadyantr kiya ja raha hai isiliy hindu sanskkuti ki raksh nan,0,semeval2020,hi-en,hindu dharm ko nasht karn ka shadyantr kiya ja raha hai isiliy hindu sanskruti ki raksh nan,medium
kya hua sir result k baad apka koi video nahi aya ralli tv debat nahi ho rahe hain cont,0,semeval2020,hi-en,kya hua sir result k baad apka koi video nahi aya ralli tv debat nahi ho rahe hain cont,medium
uhhhh ahem ahem 's ur boyfriend grkat knew phele se 😂😂😂🙏 nan,0,semeval2020,hi-en,oohhhh ahem ahem 's ur boyfriend great knew phele se 😂😂😂🙏 nan,medium
fir bhi jeet gay mere ladk wish sarri gave cap 🤣 nan,0,semeval2020,hi-en,fir bhi jeet gay mere ladk wish sarri gave cap 🤣 nan,medium
girl nid understand agar nahi tand himmat agey badhn ki ladko ko hope deke flirt kark sext ka nan,0,semeval2020,hi-en,girl need understand agar nahi hai gand himmat agey badhn ki ladko ko hope deke flirt kark sext ka nan,medium
interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua ye,0,semeval2020,hi-en,interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua ye,medium
maa baap ki dua sath hai 🙏 bas iahe kafi hai ♥️🙌 * paidmediacantharmsalman kirraak,0,semeval2020,hi-en,maa baap ki dua sath hai 🙏 bas yahe kafi hai ♥️🙌 * paidmediacantharmsalman kirraak,medium
🙏🌻 sai sharanam jagan bhai 🌻🙏 prathibha swami ka daraps chubakankshalu 🙏 know jagan bhai aapn b,0,semeval2020,hi-en,🙏🌻 sai sharanam jagan bhai 🌻🙏 prathibha swami ka tharaps shubakankshalu 🙏 know jagan bhai aapn b,medium
perdea ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jni,0,semeval2020,hi-en,perdea ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jni,medium
lost 5-0 australia 4-0 england lost warm up afghanistan lost open match wit,0,semeval2020,hi-en,lost 5-0 australia 4-0 england lost warmup afghanistan lost open match wit,medium
evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat,0,semeval2020,hi-en,evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat,medium
vote bank ki rajniti hai musalman never vote bjp ewen whole countri may regist lame nan,0,semeval2020,hi-en,vote bank ki rajniti hai musalman never vote bjp even whole countri may regist name nan,medium
sachdev tri karn wala mile koi sath main mar pe bhe jaak karn ko readi ho jaun nan,0,semeval2020,hi-en,sachdev tri karn wala mile koi sath main mar pe bhi jaak karn ko readi ho jaun nan,medium
happiest birthday sir jee 🎂🎉 allah swt ap ka saya hmesha hum par qaim daim rakhi ameen sumameen 🤲 hbdabidiqbalkhari nan,0,semeval2020,hi-en,happiest birthday sir jee 🎂🎉 allah swt ap ka saya hmesha hum par qaim daim rakhi ameen sumameen 🤲 hbdabidiqbalkhari nan,medium
construct main rea son come back houston much shit everywher nan,0,semeval2020,hi-en,construct main reason come back houston much shit everywher nan,medium
larkaa ni koi msla ni ab jisko pta ni us ne puch b liya tou kia kch ni nan,0,semeval2020,hi-en,larkaa ni koi msla ni ab jisko pta ni us ne puch b liya tou kia kch ni nan,medium
unko koi nhi dekna chahta phir bhi ye expect kart hain wo jeet engay rahul gandhi pehl bolna,0,semeval2020,hi-en,unko koi nhi dekhna chahta phir bhi ye expect kart hain ki wo jeet engay rahul gandhi pehl bolna,medium
rah thank gon dm ensur sort right away happytohelp ) - aisha nan,0,semeval2020,hi-en,rah thank got dm ensur sort right away happytohelp ) - aisha nan,medium
guddan tums na ho payega 29 may 2019 preview akshat send anggad psycholog,0,semeval2020,hi-en,guddan tums na ho payega 29 may 2019 preview akshat send angad psycholog,medium
“ hasi arre toh phasi ” fake actual agar wo lasi toh pha sa tu harami nan,0,semeval2020,hi-en,“ hasi toh phasi ” fake actual agar wo hasi toh phasa tu harami nan,medium
jai hind 🙏🏼,0,semeval2020,hi-en,jai hind 🙏🏼,medium
problem team ki nahi hain bhai team conggress jor,0,semeval2020,hi-en,problem team ki nahi hain bhai team congress jor,medium
shatr am short n simpl koi tensn hi nhi hoga na koi jhgra na koi lafda na sala koi depress nan,0,semeval2020,hi-en,shatram short n simpl koi tensn hi nhi hoga na koi jhgra na koi lafda na sala koi depress nan,medium
manjoor hai di aapk ke liy natmastak hu jai hind jai jawanjai kisaan azaad hind manish fauji,0,semeval2020,hi-en,manjoor hai di aapk ke liy natmastak hu jai hind jai jawanjai kisaan azaad hind manish fauji,medium
polic station ki noida extens bahut zaroorat hai chori aur loot ki vardaat bahut badh gayi umm hai nan,0,semeval2020,hi-en,polic station ki noida extens bahut zaroorat hai chori aur loot ki vardaat bahut badh gayi hai nan,medium
siddiqui agar daru aur hoor hi allah ki nisani hai mallya hi alla hai nan,0,semeval2020,hi-en,siddiqui agar daru aur hoor hi allah ki nishani hai mallya hi alla hai nan,medium
andr peteeee thissss ❤️ yieeeee happi nan,0,semeval2020,hi-en,andr peteeee thissss ❤️ yieeeee happi nan,medium
speak amna say happi birthday 🎉 may mani bless 🎉🎉😌😌 nan,0,semeval2020,hi-en,speak amna say happi birthday 🎉 may mani bless 🎉🎉😌😌 nan,medium
ave congressi gadho ye economi kam nahi hue h desh bahut tezi se age bad rha h economi pich rah gayi h nan,0,semeval2020,hi-en,ave congressi gadho ye economi kam nahi hue h desh bahut tezi se age bad rha h economi pich rah gayi h nan,medium
medic 😂😂😂😂 go away uch ur feel genuin jor nan,0,semeval2020,hi-en,medic 😂😂😂😂 go away uch ur feel genuin jor nan,medium
nahi chahiy 5 kg gas cylendar main bhi scientist modi sahab ki tarah naal ki gas se chai pakoda ban,0,semeval2020,hi-en,nahi chahiy 5 kg gas cylendar main bhi scientist modi sahab ki tarah naal ki gas se chai pakoda ban,medium
diva13,0,semeval2020,hi-en,diva13,medium
ye dukh sehen nmhi ho raha abhi wapa ashley youn ke pass jana hai hume 😭😭 ucl uclfin championsleague2019 nan,0,semeval2020,hi-en,ye dukh sehen nahi ho raha abhi wapa ashley young ke pass jana hai hume 😭😭 ucl uclfin championsleague2019 nan,medium
ab itna b gudgyaan mat kar modijii ka ok koi modi n apn uudh ki solari nahi beje ek fund hota h,0,semeval2020,hi-en,ab itna b gudgyaan mat kar modijii ka ok koi modi n apn kudh ki salari nahi beje ek fund hota h,medium
yes listen earli 2000s rock bother nan,0,semeval2020,hi-en,yes listen earli 2000s rock bother nan,medium
ever surpris parti — nhi ye chonchali nui krti meri ciocl k lug,0,semeval2020,hi-en,ever surpris parti — nhi ye chonchali nhi krti meri circl k log,medium
18 second ke video clip ke adoar pe apna nirnaya na banay polic ko apna kaam karn de nan,0,semeval2020,hi-en,18 second ke video clip ke adhar pe apna nirnaya na banay polic ko apna kaam karn de nan,medium
charma garrywalia bhai kuch realiti hmm bhi lagna zaruri aur e,0,semeval2020,hi-en,sharma garrywalia bhai kuch realiti bhi lagna zaruri hai aur e,medium
en muslano ke paa lassi ke pais bhi nhi h kya baad boleng polic ne aah pichwada tod,0,semeval2020,hi-en,en muslano ke paa lassi ke pais bhi nhi h kya baad boleng polic ne pichwada tod,medium
itni nafrat kyu hai inko bjp / rss se fakenew faila kar badnam krnewal khud democraci ka soldier mant hai ha,0,semeval2020,hi-en,itni nafrat kyu hai inko bjp / rss se fakenew faila kar badnam krnewal khud ko democraci ka soldier mant hai ha,medium
manish shri narendra modi ji ko mere aui jaan jaan klh de sarrat ho kya aap meri madad kar sakt hain main ek divya,0,semeval2020,hi-en,manish shri narendra modi ji ko mere aur jaan jaan keh de samrat ho kya aap meri madad kar sakt hain main ek divya,medium
terrorist ko elect jita ke parliament bhejn wale log pratap sarangi ke past pe arre surpris dikhn ka naatak kar,0,semeval2020,hi-en,terrorist ko elect jita ke parliament bhejn wale log pratap sarangi ke past pe surpris dikhn ka naatak kar,medium
replica say creat unlimit bodi hm interest yes th,0,semeval2020,hi-en,replica say creat unlimit bodi hm interest yes th,medium
itni garmi hai itna ghussa ar aha hai har shhoti se chhoti cheez pe good time talk even ap,0,semeval2020,hi-en,itni garmi hai itna ghussa araha hai har chhoti se chhoti cheez pe good time talk even ap,medium
ki sarkar jiski bunyahd pe tiki h wo aaj apn mukaam pe pahunch gayi laghusanka ki deri h fir,0,semeval2020,hi-en,ki sarkar jiski bunyaad pe tiki h wo aaj apn mukaam pe pahunch gayi laghusanka ki deri h fir,medium
th ink govern chang comdit automat chang ans wer big,0,semeval2020,hi-en,think govern chang condit automat chang answer big,medium
rssbldc2018type aj ka yuva uh pagal nh arre h shab ki jatn jate aah nokriya nikalog vote mil nan,0,semeval2020,hi-en,rssbldc2018type aj ka yuva pagal nh h shab ki jate jate nokriya nikalog vote mil nan,medium
jumma jumma aath din bhi nahi hue sarkar bank aur ye ek communiti ke neta phir hamesha ki tar,0,semeval2020,hi-en,jumma jumma aath din bhi nahi hue sarkar bank aur ye ek communiti ke neta phir hamesha ki tar,medium
keep local 😎 jamshedpur 's gllli boy mobashir ra hman special messag fan ❤ jamkekhelo moba nan err,0,semeval2020,hi-en,keep local 😎 jamshedpur 's gulli boy mobashir rahman special messag fan ❤ jamkekhelo moba nan,medium
plj ahmad sir ramzan guzr rha hai 😭 meri 2 farmaish klam parh den sehr ya iftar plzzz ya rasool,0,semeval2020,hi-en,plz ahmad sir ramzan guzr rha hai 😭 meri 2 farmaish klam parh den sehr ya iftaar plzzz ya rasool,medium
amit shah nay sahi kahan tha ki ub bjp 50 saal raj karegi dekha kitna bharosa hae usay evm pey aur evm nay jitaya arre hae - obc nan,0,semeval2020,hi-en,amit shah nay sahi kahan tha ki ub bjp 50 saal raj karegi dekha kitna bharosa hae usay evm pey aur evm nay jitaya hae - obc nan,medium
n't know liber hate self made peopl khud 200rs ki ticket bikti nahi dusron ko ung karni hai nan,0,semeval2020,hi-en,n't know liber hate self made peopl khud 200rs ki ticket bikti nahi dusron ko ung karni hai nan,medium
respect sir atal ji k charact ek song srr sir n kia tha jagjit singh ji k gaan aah aapk err biopic,0,semeval2020,hi-en,respect sir atal ji k charact ek song srk sir n kiya tha jagjit singh ji k gaan aapk biopic,medium
hi mai dua kartk hu aap ek nin jarur desh ka kaman sambhaleng bas ahp himmat na hare q ki agar aa,0,semeval2020,hi-en,hi mai dua karta hu aap ek din jarur desh ka kaman sambhaleng bas aap himmat na hare q ki agar aa,medium
isi vjh se hi toh pure desh ne apko hi chuna hai sir best nan,0,semeval2020,hi-en,isi vjh se hi toh pure desh ne aapko hi chuna hai sir best nan,medium
krishan kutto kutta doodh pita kai malaai nhi chipakn arre de,0,semeval2020,hi-en,krishan kutto kutta hai doodh peeta hai malaai nhi chipakn de,medium
manmohansingh ji ko katputasi ba naya gaya tha ye jag jahir hai kapati ais misguid karneval statement na de nan,0,semeval2020,hi-en,manmohansingh ji ko katputali banaya gaya tha ye jag jahir hai kapati ais misguid karnewal statement na de nan,medium
main na ab sacchi brta raha hoon rgar iss eir adiza hume pichl baar ki tarha adiza wala eidi nahi diya na,0,semeval2020,hi-en,main na ab sacchi bata raha hoon agar iss eid adiza hume pichl baar ki tarha adiza wala eidi nahi diya na,medium
bad edit charay ki awaz bhi nahi nikl rehi,0,semeval2020,hi-en,bad edit charay ki awaz bhi nahi nikl rehi,medium
😂😂😂😂 toh hmm aur kasi hoti hai ? 🤔 hum ne toh futur bhabhi achi nanadon tarah koi pahdda nahi karwa wa,0,semeval2020,hi-en,😂😂😂😂 toh aur kasi hoti hai ? 🤔 hum ne toh futur bhabhi achi nanadon ki tarah koi pahdda nahi karwa wa,medium
muslim 's vote 2 gh anta r differ come appeas muslim bc,0,semeval2020,hi-en,muslim 's vote 2 ghanta r differ come appeas muslim bc,medium
mani congratul noor jaan wish long happi marri life kn,0,semeval2020,hi-en,mani congratul noor jaan wish long happi marri life kn,medium
ye team world champion jarur banegi captain team ji uh nan arre,0,semeval2020,hi-en,ye team world champion jarur banegi captain team ji nan,medium
tum wahi ho jo muslimo pe nsa lagaan ko sahi thahra rahi thi mp gaay wale matter pe congress ki agent cum servant nan,0,semeval2020,hi-en,tum wahi ho jo muslimo pe nsa lagaan ko sahi thahra rahi thi mp gaay wale matter pe congress ki agent cum servant nan,medium
karwa ham apk sath sir nan,0,semeval2020,hi-en,karwa ham apk sath sir nan,medium
kyuki tumn abhi tak follow arre back nahi diya hai nan,0,semeval2020,hi-en,kyuki tumn abhi tak follow back nahi diya hai nan,medium
congre ss parti walo ne apn pravaktao se kha tha ki kisi debat ka part mt bnne luki unh pta da ki,0,semeval2020,hi-en,congress parti walo ne apn pravaktao se kha tha ki kisi debat ka part mt bnna kuki unh pta tha ki,medium
media debat agar argument hota bohot sahi hota koi problem nhi thi ek propaganda chalaya j,0,semeval2020,hi-en,media debat agar argument hota bohot sahi hota koi problem nhi thi ek propaganda chalaya j,medium
ya insan gym jaa sakta hai ya offic time pe,0,semeval2020,hi-en,ya insan gym jaa sakta hai ya offic time pe,medium
786 aaliya ye jahannum ka irdhan khsbbis ka aulad iski liy sulgi h ki aala h uh uan,0,semeval2020,hi-en,786 aaliya ye jahannum ka irdhan khsbbis ka aulad iski liy sulgi h ki aala h nan,medium
kisi bhi hindu ya ram nam ka nara lagan wale ko iss se darn ki koyi zarurat nahi yeh ek aam cm,0,semeval2020,hi-en,kisi bhi hindu ya ram nam ka naara lagan wale ko iss se darn ki koyi zarurat nahi yeh ek aam cm,medium
bewaqoof q bana rahi ho 31june ka mahina nahi hota nan,0,semeval2020,hi-en,bewaqoof q bana rahi ho 31june ka mahina nahi hota nan,medium
aap galat sabit ho gaia hai kyuki pure desh jaha - jaha muslim jyada hai vaha se err bhi bjp ke lo,0,semeval2020,hi-en,aap galat sabit ho gaya hai kyuki pure desh jaha - jaha muslim jyada hai vaha se bhi bjp ke lo,medium
sab jhoot hai employe ka khoon chost tum log din main 15 hr kaam krate ho gareeb lako ki majburi hmm ka fayda uthat ho nan,0,semeval2020,hi-en,sab jhoot hai employe ka khoon chost ho tum log din main 15 hr kaam krate ho gareeb lako ki majburi ka fayda uthat ho nan,medium
top1 ab toh inshan k खून pr b logo ko trust uth gya uns accha kutto ka pi lo least वफादारी toh rhegi bc 😂 nan,0,semeval2020,hi-en,top1 ab toh inshan k खून pr b logo ko trust uth gya uns accha kutto ka pi lo least वफादारी toh rhegi bc 😂 nan,medium
niya5 gatkari ne rakesh ko chillat hue suna sam tone normal gatkari ko sammi kya bol rsha tha door k bahar se tunai nahi dia nan,0,semeval2020,hi-en,niya5 gatkari ne rakesh ko chillat hue suna sam tone normal gatkari ko sammi kya bol rsha tha door k bahar se sunai nahi dia nan,medium
good luck kk humesha ki tarah aasamaan se ahg nika lna,0,semeval2020,hi-en,good luck kk humesha ki tarah aasamaan se aag nikalna,medium
love much thank mga ate ko muaah,0,semeval2020,hi-en,love much thank mga ate ko muaah,medium
archana yahan logon ko khaan ko nahi mll raha aur ye khaan onion-garl dhund rahe hain,0,semeval2020,hi-en,archana yahan logon ko khaan ko nahi mil raha aur ye khaan onion-garl dhund rahe hain,medium
dev da tmr new mowi song ami tak valobasi err realli love ❤😘 lot 😍😘☺❤💓 ... . uh nan,0,semeval2020,hi-en,dev da tmr new movi song ami tmk valobasi realli love ❤😘 lot 😍😘☺❤💓 ... . nan,medium
astrowberri 'm see eunwoo kirbi hahahha cute 💜 nan,0,semeval2020,hi-en,astrowberri 'm see eunwoo kirbi hahahha cute 💜 nan,medium
gadkari quran ko jyada tehzeeb dene ki jarurat nahi hai nahin congress ki tar ah se pathan,0,semeval2020,hi-en,gadkari quran ko jyada tehzeeb dene ki jarurat nahi hai nahin congress ki tarah se pathan,medium
